ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2014,2014,0,Total,19125,4655,"Census Tract 371, Bronx County, NY",14000US36005037100
2014,2014,0,Total,47625,13403,"Census Tract 372, Bronx County, NY",14000US36005037200
2014,2014,0,Total,30365,3613,"Census Tract 373, Bronx County, NY",14000US36005037300
2014,2014,0,Total,22486,4881,"Census Tract 374, Bronx County, NY",14000US36005037400
2014,2014,0,Total,20959,5911,"Census Tract 375.04, Bronx County, NY",14000US36005037504
2014,2014,0,Total,49104,4945,"Census Tract 376, Bronx County, NY",14000US36005037600
2014,2014,0,Total,40076,9322,"Census Tract 378, Bronx County, NY",14000US36005037800
2014,2014,0,Total,25085,6122,"Census Tract 379, Bronx County, NY",14000US36005037900
2014,2014,0,Total,34572,5089,"Census Tract 380, Bronx County, NY",14000US36005038000
2014,2014,0,Total,24853,5753,"Census Tract 381, Bronx County, NY",14000US36005038100
2014,2014,0,Total,45256,7948,"Census Tract 382, Bronx County, NY",14000US36005038200
2014,2014,0,Total,24612,8032,"Census Tract 383.01, Bronx County, NY",14000US36005038301
2014,2014,0,Total,16756,4435,"Census Tract 383.02, Bronx County, NY",14000US36005038302
2014,2014,0,Total,18578,4195,"Census Tract 385, Bronx County, NY",14000US36005038500
2014,2014,0,Total,52165,12837,"Census Tract 386, Bronx County, NY",14000US36005038600
2014,2014,0,Total,21190,3348,"Census Tract 387, Bronx County, NY",14000US36005038700
2014,2014,0,Total,56607,17879,"Census Tract 388, Bronx County, NY",14000US36005038800
2014,2014,0,Total,25953,3402,"Census Tract 389, Bronx County, NY",14000US36005038900
2014,2014,0,Total,34531,9232,"Census Tract 390, Bronx County, NY",14000US36005039000
2014,2014,0,Total,24043,4621,"Census Tract 391, Bronx County, NY",14000US36005039100
2014,2014,0,Total,35515,6841,"Census Tract 392, Bronx County, NY",14000US36005039200
2014,2014,0,Total,19025,3593,"Census Tract 393, Bronx County, NY",14000US36005039300
2014,2014,0,Total,34348,4696,"Census Tract 394, Bronx County, NY",14000US36005039400
2014,2014,0,Total,23529,9753,"Census Tract 395, Bronx County, NY",14000US36005039500
2014,2014,0,Total,24909,8968,"Census Tract 396, Bronx County, NY",14000US36005039600
2014,2014,0,Total,18945,5163,"Census Tract 397, Bronx County, NY",14000US36005039700
2014,2014,0,Total,70230,22990,"Census Tract 398, Bronx County, NY",14000US36005039800
2014,2014,0,Total,24936,7556,"Census Tract 399.01, Bronx County, NY",14000US36005039901
2014,2014,0,Total,24852,10674,"Census Tract 399.02, Bronx County, NY",14000US36005039902
2014,2014,0,Total,36220,6472,"Census Tract 401, Bronx County, NY",14000US36005040100
2014,2014,0,Total,22318,2611,"Census Tract 403.02, Bronx County, NY",14000US36005040302
2014,2014,0,Total,37045,8879,"Census Tract 403.03, Bronx County, NY",14000US36005040303
2014,2014,0,Total,36481,8595,"Census Tract 403.04, Bronx County, NY",14000US36005040304
2014,2014,0,Total,35329,10895,"Census Tract 404, Bronx County, NY",14000US36005040400
2014,2014,0,Total,29647,7617,"Census Tract 405.01, Bronx County, NY",14000US36005040501
2014,2014,0,Total,22626,4625,"Census Tract 405.02, Bronx County, NY",14000US36005040502
2014,2014,0,Total,28966,10392,"Census Tract 406, Bronx County, NY",14000US36005040600
2014,2014,0,Total,31045,8715,"Census Tract 407.01, Bronx County, NY",14000US36005040701
2014,2014,0,Total,27951,8019,"Census Tract 407.02, Bronx County, NY",14000US36005040702
2014,2014,0,Total,30428,7722,"Census Tract 408, Bronx County, NY",14000US36005040800
2014,2014,0,Total,50669,8024,"Census Tract 409, Bronx County, NY",14000US36005040900
2014,2014,0,Total,32127,16245,"Census Tract 411, Bronx County, NY",14000US36005041100
2014,2014,0,Total,37719,7740,"Census Tract 413, Bronx County, NY",14000US36005041300
2014,2014,0,Total,54583,10697,"Census Tract 414, Bronx County, NY",14000US36005041400
2014,2014,0,Total,33890,9060,"Census Tract 415, Bronx County, NY",14000US36005041500
2014,2014,0,Total,38178,5698,"Census Tract 418, Bronx County, NY",14000US36005041800
2014,2014,0,Total,37143,14832,"Census Tract 419, Bronx County, NY",14000US36005041900
2014,2014,0,Total,24670,16211,"Census Tract 420, Bronx County, NY",14000US36005042000
2014,2014,0,Total,39231,17434,"Census Tract 421, Bronx County, NY",14000US36005042100
2014,2014,0,Total,52656,6234,"Census Tract 422, Bronx County, NY",14000US36005042200
2014,2014,0,Total,40151,8902,"Census Tract 423, Bronx County, NY",14000US36005042300
2014,2014,0,Total,57500,15801,"Census Tract 424, Bronx County, NY",14000US36005042400
2014,2014,0,Total,35392,11514,"Census Tract 425, Bronx County, NY",14000US36005042500
2014,2014,0,Total,61250,21715,"Census Tract 426, Bronx County, NY",14000US36005042600
2014,2014,0,Total,61515,4525,"Census Tract 428, Bronx County, NY",14000US36005042800
2014,2014,0,Total,37317,5890,"Census Tract 429.01, Bronx County, NY",14000US36005042901
2014,2014,0,Total,26823,7491,"Census Tract 429.02, Bronx County, NY",14000US36005042902
2014,2014,0,Total,51399,8381,"Census Tract 430, Bronx County, NY",14000US36005043000
2014,2014,0,Total,32745,4560,"Census Tract 431, Bronx County, NY",14000US36005043100
2014,2014,0,Total,45136,9664,"Census Tract 434, Bronx County, NY",14000US36005043400
2014,2014,0,Total,20417,36552,"Census Tract 435, Bronx County, NY",14000US36005043500
2014,2014,0,Total,57645,12266,"Census Tract 436, Bronx County, NY",14000US36005043600
2014,2014,0,Total,38849,10129,"Census Tract 442, Bronx County, NY",14000US36005044200
2014,2014,0,Total,59656,14593,"Census Tract 444, Bronx County, NY",14000US36005044400
2014,2014,0,Total,82303,17352,"Census Tract 448, Bronx County, NY",14000US36005044800
2014,2014,0,Total,67537,8792,"Census Tract 449.01, Bronx County, NY",14000US36005044901
2014,2014,0,Total,54844,20668,"Census Tract 449.02, Bronx County, NY",14000US36005044902
2014,2014,0,Total,59788,12376,"Census Tract 451.01, Bronx County, NY",14000US36005045101
2014,2014,0,Total,75673,30672,"Census Tract 451.02, Bronx County, NY",14000US36005045102
2014,2014,0,Total,73309,12560,"Census Tract 456, Bronx County, NY",14000US36005045600
2014,2014,0,Total,19632,3719,"Census Tract 458, Bronx County, NY",14000US36005045800
2014,2014,0,Total,39769,11464,"Census Tract 460, Bronx County, NY",14000US36005046000
2014,2014,0,Total,44856,6043,"Census Tract 462.01, Bronx County, NY",14000US36005046201
2014,2014,0,Total,35096,8982,"Census Tract 462.02, Bronx County, NY",14000US36005046202
2014,2014,0,Total,69950,10513,"Census Tract 484, Bronx County, NY",14000US36005048400
2014,2014,0,Total,29844,321985,"Census Tract 504, Bronx County, NY",14000US36005050400
2014,2014,0,Total,75893,9838,"Census Tract 516, Bronx County, NY",14000US36005051600
2014,2014,0,Total,80318,17695,"Census Tract 1, Kings County, NY",14000US36047000100
2014,2014,0,Total,35500,15998,"Census Tract 2, Kings County, NY",14000US36047000200
2014,2014,0,Total,105509,32262,"Census Tract 3.01, Kings County, NY",14000US36047000301
2014,2014,0,Total,110625,22885,"Census Tract 5.01, Kings County, NY",14000US36047000501
2014,2014,0,Total,90375,17436,"Census Tract 5.02, Kings County, NY",14000US36047000502
2014,2014,0,Total,135096,18339,"Census Tract 7, Kings County, NY",14000US36047000700
2014,2014,0,Total,117348,17674,"Census Tract 9, Kings County, NY",14000US36047000900
2014,2014,0,Total,103500,14915,"Census Tract 11, Kings County, NY",14000US36047001100
2014,2014,0,Total,109821,10010,"Census Tract 13, Kings County, NY",14000US36047001300
2014,2014,0,Total,90993,10241,"Census Tract 15, Kings County, NY",14000US36047001500
2014,2014,0,Total,71442,30652,"Census Tract 20, Kings County, NY",14000US36047002000
2014,2014,0,Total,204205,15677,"Census Tract 21, Kings County, NY",14000US36047002100
2014,2014,0,Total,38702,6992,"Census Tract 22, Kings County, NY",14000US36047002200
2014,2014,0,Total,20169,3357,"Census Tract 23, Kings County, NY",14000US36047002300
2014,2014,0,Total,14872,2902,"Census Tract 29.01, Kings County, NY",14000US36047002901
2014,2014,0,Total,65699,15190,"Census Tract 30, Kings County, NY",14000US36047003000
2014,2014,0,Total,71797,10290,"Census Tract 31, Kings County, NY",14000US36047003100
2014,2014,0,Total,98472,23570,"Census Tract 33, Kings County, NY",14000US36047003300
2014,2014,0,Total,84091,41681,"Census Tract 34, Kings County, NY",14000US36047003400
2014,2014,0,Total,60435,14787,"Census Tract 35, Kings County, NY",14000US36047003500
2014,2014,0,Total,70081,12906,"Census Tract 36, Kings County, NY",14000US36047003600
2014,2014,0,Total,101579,24819,"Census Tract 37, Kings County, NY",14000US36047003700
2014,2014,0,Total,99459,8715,"Census Tract 38, Kings County, NY",14000US36047003800
2014,2014,0,Total,104728,35405,"Census Tract 39, Kings County, NY",14000US36047003900
2014,2014,0,Total,108105,18045,"Census Tract 41, Kings County, NY",14000US36047004100
2014,2014,0,Total,108929,17075,"Census Tract 43, Kings County, NY",14000US36047004300
2014,2014,0,Total,86667,12442,"Census Tract 44, Kings County, NY",14000US36047004400
2014,2014,0,Total,126250,39155,"Census Tract 45, Kings County, NY",14000US36047004500
2014,2014,0,Total,90556,9249,"Census Tract 46, Kings County, NY",14000US36047004600
2014,2014,0,Total,104471,21830,"Census Tract 47, Kings County, NY",14000US36047004700
2014,2014,0,Total,104444,7880,"Census Tract 49, Kings County, NY",14000US36047004900
2014,2014,0,Total,82802,15109,"Census Tract 50, Kings County, NY",14000US36047005000
2014,2014,0,Total,87438,13373,"Census Tract 51, Kings County, NY",14000US36047005100
2014,2014,0,Total,17129,6504,"Census Tract 52.01, Kings County, NY",14000US36047005201
2014,2014,0,Total,68750,14999,"Census Tract 52.02, Kings County, NY",14000US36047005202
2014,2014,0,Total,70737,11236,"Census Tract 53, Kings County, NY",14000US36047005300
2014,2014,0,Total,57928,12181,"Census Tract 54, Kings County, NY",14000US36047005400
2014,2014,0,Total,52761,5310,"Census Tract 56.01, Kings County, NY",14000US36047005601
2014,2014,0,Total,53167,11471,"Census Tract 56.02, Kings County, NY",14000US36047005602
2014,2014,0,Total,47118,7174,"Census Tract 58, Kings County, NY",14000US36047005800
2014,2014,0,Total,57135,22119,"Census Tract 59, Kings County, NY",14000US36047005900
2014,2014,0,Total,68438,9334,"Census Tract 60, Kings County, NY",14000US36047006000
2014,2014,0,Total,45139,4263,"Census Tract 62, Kings County, NY",14000US36047006200
2014,2014,0,Total,90341,12725,"Census Tract 63, Kings County, NY",14000US36047006300
2014,2014,0,Total,51667,10595,"Census Tract 64, Kings County, NY",14000US36047006400
2014,2014,0,Total,104172,11867,"Census Tract 65, Kings County, NY",14000US36047006500
2014,2014,0,Total,59852,6074,"Census Tract 66, Kings County, NY",14000US36047006600
2014,2014,0,Total,156118,18592,"Census Tract 67, Kings County, NY",14000US36047006700
2014,2014,0,Total,37012,7262,"Census Tract 68, Kings County, NY",14000US36047006800
2014,2014,0,Total,116058,28514,"Census Tract 69, Kings County, NY",14000US36047006900
2014,2014,0,Total,43309,9426,"Census Tract 70, Kings County, NY",14000US36047007000
2014,2014,0,Total,31632,9949,"Census Tract 71, Kings County, NY",14000US36047007100
2014,2014,0,Total,37140,4072,"Census Tract 72, Kings County, NY",14000US36047007200
2014,2014,0,Total,40625,8222,"Census Tract 74, Kings County, NY",14000US36047007400
2014,2014,0,Total,135218,23526,"Census Tract 75, Kings County, NY",14000US36047007500
2014,2014,0,Total,32616,6397,"Census Tract 76, Kings County, NY",14000US36047007600
2014,2014,0,Total,120290,28282,"Census Tract 77, Kings County, NY",14000US36047007700
2014,2014,0,Total,39375,8489,"Census Tract 78, Kings County, NY",14000US36047007800
2014,2014,0,Total,49081,5426,"Census Tract 80, Kings County, NY",14000US36047008000
2014,2014,0,Total,42412,7003,"Census Tract 82, Kings County, NY",14000US36047008200
2014,2014,0,Total,43942,13545,"Census Tract 84, Kings County, NY",14000US36047008400
2014,2014,0,Total,14002,3430,"Census Tract 85, Kings County, NY",14000US36047008500
2014,2014,0,Total,40982,14970,"Census Tract 88, Kings County, NY",14000US36047008800
2014,2014,0,Total,33654,5075,"Census Tract 90, Kings County, NY",14000US36047009000
2014,2014,0,Total,39122,11102,"Census Tract 92, Kings County, NY",14000US36047009200
2014,2014,0,Total,38460,7430,"Census Tract 94, Kings County, NY",14000US36047009400
2014,2014,0,Total,38148,4315,"Census Tract 96, Kings County, NY",14000US36047009600
2014,2014,0,Total,29232,7182,"Census Tract 98, Kings County, NY",14000US36047009800
2014,2014,0,Total,27529,2771,"Census Tract 100, Kings County, NY",14000US36047010000
2014,2014,0,Total,44259,11524,"Census Tract 101, Kings County, NY",14000US36047010100
2014,2014,0,Total,43646,9865,"Census Tract 102, Kings County, NY",14000US36047010200
2014,2014,0,Total,34412,13144,"Census Tract 104, Kings County, NY",14000US36047010400
2014,2014,0,Total,33090,10223,"Census Tract 106, Kings County, NY",14000US36047010600
2014,2014,0,Total,31400,8918,"Census Tract 108, Kings County, NY",14000US36047010800
2014,2014,0,Total,38618,5444,"Census Tract 110, Kings County, NY",14000US36047011000
2014,2014,0,Total,30142,8335,"Census Tract 112, Kings County, NY",14000US36047011200
2014,2014,0,Total,42159,6104,"Census Tract 114, Kings County, NY",14000US36047011400
2014,2014,0,Total,34279,10707,"Census Tract 116, Kings County, NY",14000US36047011600
2014,2014,0,Total,74125,11264,"Census Tract 117, Kings County, NY",14000US36047011700
2014,2014,0,Total,29438,8560,"Census Tract 118, Kings County, NY",14000US36047011800
2014,2014,0,Total,82500,11726,"Census Tract 119, Kings County, NY",14000US36047011900
2014,2014,0,Total,55000,52392,"Census Tract 120, Kings County, NY",14000US36047012000
2014,2014,0,Total,81875,13179,"Census Tract 121, Kings County, NY",14000US36047012100
2014,2014,0,Total,35363,9888,"Census Tract 122, Kings County, NY",14000US36047012200
2014,2014,0,Total,36993,6241,"Census Tract 126, Kings County, NY",14000US36047012600
2014,2014,0,Total,45787,14662,"Census Tract 127, Kings County, NY",14000US36047012700
2014,2014,0,Total,44583,14571,"Census Tract 128.01, Kings County, NY",14000US36047012801
2014,2014,0,Total,77898,8264,"Census Tract 129.01, Kings County, NY",14000US36047012901
2014,2014,0,Total,87321,22370,"Census Tract 129.02, Kings County, NY",14000US36047012902
2014,2014,0,Total,50306,17331,"Census Tract 130, Kings County, NY",14000US36047013000
2014,2014,0,Total,104688,24087,"Census Tract 131, Kings County, NY",14000US36047013100
2014,2014,0,Total,56442,14855,"Census Tract 132, Kings County, NY",14000US36047013200
2014,2014,0,Total,132768,23713,"Census Tract 133, Kings County, NY",14000US36047013300
2014,2014,0,Total,67500,11885,"Census Tract 134, Kings County, NY",14000US36047013400
2014,2014,0,Total,118472,25325,"Census Tract 135, Kings County, NY",14000US36047013500
2014,2014,0,Total,68182,8717,"Census Tract 136, Kings County, NY",14000US36047013600
2014,2014,0,Total,94925,11494,"Census Tract 137, Kings County, NY",14000US36047013700
2014,2014,0,Total,61336,15796,"Census Tract 138, Kings County, NY",14000US36047013800
2014,2014,0,Total,89083,15616,"Census Tract 139, Kings County, NY",14000US36047013900
2014,2014,0,Total,58939,10552,"Census Tract 140, Kings County, NY",14000US36047014000
2014,2014,0,Total,91719,24466,"Census Tract 141, Kings County, NY",14000US36047014100
2014,2014,0,Total,49350,14830,"Census Tract 142, Kings County, NY",14000US36047014200
2014,2014,0,Total,67955,12734,"Census Tract 143, Kings County, NY",14000US36047014300
2014,2014,0,Total,62602,8418,"Census Tract 145, Kings County, NY",14000US36047014500
2014,2014,0,Total,70669,9581,"Census Tract 147, Kings County, NY",14000US36047014700
2014,2014,0,Total,60486,17385,"Census Tract 148, Kings County, NY",14000US36047014800
2014,2014,0,Total,104735,22116,"Census Tract 149, Kings County, NY",14000US36047014900
2014,2014,0,Total,89663,13671,"Census Tract 150, Kings County, NY",14000US36047015000
2014,2014,0,Total,112824,20679,"Census Tract 151, Kings County, NY",14000US36047015100
2014,2014,0,Total,70357,16458,"Census Tract 152, Kings County, NY",14000US36047015200
2014,2014,0,Total,110303,23508,"Census Tract 153, Kings County, NY",14000US36047015300
2014,2014,0,Total,108715,31195,"Census Tract 155, Kings County, NY",14000US36047015500
2014,2014,0,Total,106781,17170,"Census Tract 157, Kings County, NY",14000US36047015700
2014,2014,0,Total,117704,21151,"Census Tract 159, Kings County, NY",14000US36047015900
2014,2014,0,Total,61078,7545,"Census Tract 160, Kings County, NY",14000US36047016000
2014,2014,0,Total,101563,9984,"Census Tract 161, Kings County, NY",14000US36047016100
2014,2014,0,Total,70441,9132,"Census Tract 162, Kings County, NY",14000US36047016200
2014,2014,0,Total,79286,13118,"Census Tract 163, Kings County, NY",14000US36047016300
2014,2014,0,Total,60357,30100,"Census Tract 164, Kings County, NY",14000US36047016400
2014,2014,0,Total,122537,25740,"Census Tract 165, Kings County, NY",14000US36047016500
2014,2014,0,Total,66771,26455,"Census Tract 166, Kings County, NY",14000US36047016600
2014,2014,0,Total,108365,27267,"Census Tract 167, Kings County, NY",14000US36047016700
2014,2014,0,Total,82917,16136,"Census Tract 168, Kings County, NY",14000US36047016800
2014,2014,0,Total,73051,11349,"Census Tract 169, Kings County, NY",14000US36047016900
2014,2014,0,Total,67976,15049,"Census Tract 170, Kings County, NY",14000US36047017000
2014,2014,0,Total,103319,13209,"Census Tract 171, Kings County, NY",14000US36047017100
2014,2014,0,Total,92583,23663,"Census Tract 172, Kings County, NY",14000US36047017200
2014,2014,0,Total,66941,17551,"Census Tract 174, Kings County, NY",14000US36047017400
2014,2014,0,Total,53347,7092,"Census Tract 176, Kings County, NY",14000US36047017600
2014,2014,0,Total,54813,12533,"Census Tract 178, Kings County, NY",14000US36047017800
2014,2014,0,Total,56782,16137,"Census Tract 179, Kings County, NY",14000US36047017900
2014,2014,0,Total,55280,11675,"Census Tract 180, Kings County, NY",14000US36047018000
2014,2014,0,Total,82255,8846,"Census Tract 181, Kings County, NY",14000US36047018100
2014,2014,0,Total,38708,8832,"Census Tract 182, Kings County, NY",14000US36047018200
2014,2014,0,Total,93456,11829,"Census Tract 183, Kings County, NY",14000US36047018300
2014,2014,0,Total,69375,13707,"Census Tract 184, Kings County, NY",14000US36047018400
2014,2014,0,Total,20635,4738,"Census Tract 185.01, Kings County, NY",14000US36047018501
2014,2014,0,Total,69963,16583,"Census Tract 186, Kings County, NY",14000US36047018600
2014,2014,0,Total,93393,35014,"Census Tract 187, Kings County, NY",14000US36047018700
2014,2014,0,Total,53065,5569,"Census Tract 188, Kings County, NY",14000US36047018800
2014,2014,0,Total,43000,5761,"Census Tract 190, Kings County, NY",14000US36047019000
2014,2014,0,Total,86250,20065,"Census Tract 191, Kings County, NY",14000US36047019100
2014,2014,0,Total,39318,4057,"Census Tract 192, Kings County, NY",14000US36047019200
2014,2014,0,Total,53450,2380,"Census Tract 193, Kings County, NY",14000US36047019300
2014,2014,0,Total,39750,16884,"Census Tract 194, Kings County, NY",14000US36047019400
2014,2014,0,Total,72119,12067,"Census Tract 195, Kings County, NY",14000US36047019500
2014,2014,0,Total,41937,5718,"Census Tract 196, Kings County, NY",14000US36047019600
2014,2014,0,Total,76618,10960,"Census Tract 197, Kings County, NY",14000US36047019700
2014,2014,0,Total,56827,10366,"Census Tract 198, Kings County, NY",14000US36047019800
2014,2014,0,Total,65379,13547,"Census Tract 199, Kings County, NY",14000US36047019900
2014,2014,0,Total,63611,15260,"Census Tract 200, Kings County, NY",14000US36047020000
2014,2014,0,Total,81885,9272,"Census Tract 201, Kings County, NY",14000US36047020100
2014,2014,0,Total,71250,45828,"Census Tract 202, Kings County, NY",14000US36047020200
2014,2014,0,Total,111875,25615,"Census Tract 203, Kings County, NY",14000US36047020300
2014,2014,0,Total,67670,9533,"Census Tract 204, Kings County, NY",14000US36047020400
2014,2014,0,Total,78713,9782,"Census Tract 205, Kings County, NY",14000US36047020500
2014,2014,0,Total,82240,16825,"Census Tract 206, Kings County, NY",14000US36047020600
2014,2014,0,Total,100976,15977,"Census Tract 207, Kings County, NY",14000US36047020700
2014,2014,0,Total,55215,6681,"Census Tract 208, Kings County, NY",14000US36047020800
2014,2014,0,Total,49600,13143,"Census Tract 210, Kings County, NY",14000US36047021000
2014,2014,0,Total,52083,16890,"Census Tract 211, Kings County, NY",14000US36047021100
2014,2014,0,Total,36411,8528,"Census Tract 212, Kings County, NY",14000US36047021200
2014,2014,0,Total,42794,9344,"Census Tract 213, Kings County, NY",14000US36047021300
2014,2014,0,Total,47500,10458,"Census Tract 214, Kings County, NY",14000US36047021400
2014,2014,0,Total,60081,10584,"Census Tract 215, Kings County, NY",14000US36047021500
2014,2014,0,Total,34068,3769,"Census Tract 216, Kings County, NY",14000US36047021600
2014,2014,0,Total,60335,7240,"Census Tract 217, Kings County, NY",14000US36047021700
2014,2014,0,Total,32150,6317,"Census Tract 218, Kings County, NY",14000US36047021800
2014,2014,0,Total,50333,15481,"Census Tract 219, Kings County, NY",14000US36047021900
2014,2014,0,Total,30000,7823,"Census Tract 220, Kings County, NY",14000US36047022000
2014,2014,0,Total,44222,9035,"Census Tract 221, Kings County, NY",14000US36047022100
2014,2014,0,Total,30515,7220,"Census Tract 222, Kings County, NY",14000US36047022200
2014,2014,0,Total,38105,4019,"Census Tract 224, Kings County, NY",14000US36047022400
2014,2014,0,Total,43348,5225,"Census Tract 226, Kings County, NY",14000US36047022600
2014,2014,0,Total,50465,9411,"Census Tract 227, Kings County, NY",14000US36047022700
2014,2014,0,Total,35089,16622,"Census Tract 228, Kings County, NY",14000US36047022800
2014,2014,0,Total,61250,12433,"Census Tract 229, Kings County, NY",14000US36047022900
2014,2014,0,Total,31061,7165,"Census Tract 230, Kings County, NY",14000US36047023000
2014,2014,0,Total,75090,19342,"Census Tract 231, Kings County, NY",14000US36047023100
2014,2014,0,Total,30574,5240,"Census Tract 232, Kings County, NY",14000US36047023200
2014,2014,0,Total,38566,4612,"Census Tract 233, Kings County, NY",14000US36047023300
2014,2014,0,Total,25804,5466,"Census Tract 234, Kings County, NY",14000US36047023400
2014,2014,0,Total,47670,8852,"Census Tract 235, Kings County, NY",14000US36047023500
2014,2014,0,Total,25466,4917,"Census Tract 236, Kings County, NY",14000US36047023600
2014,2014,0,Total,29814,14983,"Census Tract 238, Kings County, NY",14000US36047023800
2014,2014,0,Total,26327,5270,"Census Tract 240, Kings County, NY",14000US36047024000
2014,2014,0,Total,60250,12238,"Census Tract 241, Kings County, NY",14000US36047024100
2014,2014,0,Total,39219,12837,"Census Tract 242, Kings County, NY",14000US36047024200
2014,2014,0,Total,54801,10060,"Census Tract 243, Kings County, NY",14000US36047024300
2014,2014,0,Total,40855,19965,"Census Tract 244, Kings County, NY",14000US36047024400
2014,2014,0,Total,50093,4513,"Census Tract 245, Kings County, NY",14000US36047024500
2014,2014,0,Total,44489,12482,"Census Tract 246, Kings County, NY",14000US36047024600
2014,2014,0,Total,43333,6241,"Census Tract 247, Kings County, NY",14000US36047024700
2014,2014,0,Total,47935,11190,"Census Tract 248, Kings County, NY",14000US36047024800
2014,2014,0,Total,51782,6276,"Census Tract 249, Kings County, NY",14000US36047024900
2014,2014,0,Total,39848,18458,"Census Tract 250, Kings County, NY",14000US36047025000
2014,2014,0,Total,30603,10397,"Census Tract 251, Kings County, NY",14000US36047025100
2014,2014,0,Total,48161,12399,"Census Tract 252, Kings County, NY",14000US36047025200
2014,2014,0,Total,43098,15096,"Census Tract 253, Kings County, NY",14000US36047025300
2014,2014,0,Total,48688,10382,"Census Tract 254, Kings County, NY",14000US36047025400
2014,2014,0,Total,22560,5849,"Census Tract 255, Kings County, NY",14000US36047025500
2014,2014,0,Total,44940,21058,"Census Tract 256, Kings County, NY",14000US36047025600
2014,2014,0,Total,57721,17719,"Census Tract 257, Kings County, NY",14000US36047025700
2014,2014,0,Total,45484,8317,"Census Tract 258, Kings County, NY",14000US36047025800
2014,2014,0,Total,33571,9043,"Census Tract 259.01, Kings County, NY",14000US36047025901
2014,2014,0,Total,18715,5353,"Census Tract 259.02, Kings County, NY",14000US36047025902
2014,2014,0,Total,44266,4545,"Census Tract 260, Kings County, NY",14000US36047026000
2014,2014,0,Total,34167,10459,"Census Tract 261, Kings County, NY",14000US36047026100
2014,2014,0,Total,56563,8730,"Census Tract 262, Kings County, NY",14000US36047026200
2014,2014,0,Total,39286,15103,"Census Tract 263, Kings County, NY",14000US36047026300
2014,2014,0,Total,45696,4523,"Census Tract 264, Kings County, NY",14000US36047026400
2014,2014,0,Total,38558,25664,"Census Tract 265, Kings County, NY",14000US36047026500
2014,2014,0,Total,60214,12375,"Census Tract 266, Kings County, NY",14000US36047026600
2014,2014,0,Total,46000,6622,"Census Tract 267, Kings County, NY",14000US36047026700
2014,2014,0,Total,42340,8327,"Census Tract 268, Kings County, NY",14000US36047026800
2014,2014,0,Total,54653,12344,"Census Tract 269, Kings County, NY",14000US36047026900
2014,2014,0,Total,33663,11564,"Census Tract 270, Kings County, NY",14000US36047027000
2014,2014,0,Total,36667,5027,"Census Tract 271, Kings County, NY",14000US36047027100
2014,2014,0,Total,49700,19223,"Census Tract 272, Kings County, NY",14000US36047027200
2014,2014,0,Total,34545,11364,"Census Tract 273, Kings County, NY",14000US36047027300
2014,2014,0,Total,40383,5358,"Census Tract 274, Kings County, NY",14000US36047027400
2014,2014,0,Total,57357,12974,"Census Tract 275, Kings County, NY",14000US36047027500
2014,2014,0,Total,45587,12226,"Census Tract 276, Kings County, NY",14000US36047027600
2014,2014,0,Total,31250,9185,"Census Tract 277, Kings County, NY",14000US36047027700
2014,2014,0,Total,44333,14136,"Census Tract 278, Kings County, NY",14000US36047027800
2014,2014,0,Total,59410,14121,"Census Tract 279, Kings County, NY",14000US36047027900
2014,2014,0,Total,64453,10274,"Census Tract 280, Kings County, NY",14000US36047028000
2014,2014,0,Total,26081,9967,"Census Tract 281, Kings County, NY",14000US36047028100
2014,2014,0,Total,41480,7061,"Census Tract 282, Kings County, NY",14000US36047028200
2014,2014,0,Total,25652,18163,"Census Tract 283, Kings County, NY",14000US36047028300
2014,2014,0,Total,44263,9266,"Census Tract 284, Kings County, NY",14000US36047028400
2014,2014,0,Total,97083,45408,"Census Tract 285.01, Kings County, NY",14000US36047028501
2014,2014,0,Total,20000,2925,"Census Tract 285.02, Kings County, NY",14000US36047028502
2014,2014,0,Total,49003,8837,"Census Tract 286, Kings County, NY",14000US36047028600
2014,2014,0,Total,22232,18670,"Census Tract 287, Kings County, NY",14000US36047028700
2014,2014,0,Total,40428,8402,"Census Tract 288, Kings County, NY",14000US36047028800
2014,2014,0,Total,25840,5320,"Census Tract 289, Kings County, NY",14000US36047028900
2014,2014,0,Total,49435,9468,"Census Tract 290, Kings County, NY",14000US36047029000
2014,2014,0,Total,40093,15776,"Census Tract 291, Kings County, NY",14000US36047029100
2014,2014,0,Total,36644,3864,"Census Tract 292, Kings County, NY",14000US36047029200
2014,2014,0,Total,30181,4978,"Census Tract 293, Kings County, NY",14000US36047029300
2014,2014,0,Total,50724,12934,"Census Tract 294, Kings County, NY",14000US36047029400
2014,2014,0,Total,57181,11945,"Census Tract 295, Kings County, NY",14000US36047029500
2014,2014,0,Total,37105,9222,"Census Tract 296, Kings County, NY",14000US36047029600
2014,2014,0,Total,51410,7634,"Census Tract 297, Kings County, NY",14000US36047029700
2014,2014,0,Total,51363,3966,"Census Tract 298, Kings County, NY",14000US36047029800
2014,2014,0,Total,24410,4908,"Census Tract 299, Kings County, NY",14000US36047029900
2014,2014,0,Total,47552,11924,"Census Tract 300, Kings County, NY",14000US36047030000
2014,2014,0,Total,48688,12299,"Census Tract 301, Kings County, NY",14000US36047030100
2014,2014,0,Total,53892,11188,"Census Tract 302, Kings County, NY",14000US36047030200
2014,2014,0,Total,24643,10514,"Census Tract 303, Kings County, NY",14000US36047030300
