UID,Borough,BreedName
116764,Manhattan,Yorkshire Terrier
116765,Manhattan,Siberian Husky
116766,Manhattan,American Pit Bull Mix / Pit Bull Mix
116767,Manhattan,Bichon Frise
116768,Queens,Cocker Spaniel
116769,Brooklyn,Unknown
116770,Staten Island,Labrador Retriever
116771,Queens,German Shepherd Dog
116772,Staten Island,German Shepherd Crossbreed
116773,Manhattan,French Bulldog
116774,Bronx,Miniature Pinscher
116775,Staten Island,Labrador Retriever
116776,Queens,Shih Tzu
116777,Brooklyn,Labrador Retriever Crossbreed
116778,Brooklyn,Unknown
116779,Brooklyn,Shih Tzu
116780,Manhattan,Goldendoodle
116781,Brooklyn,Rottweiler
116782,Brooklyn,Chinese Shar-Pei
116783,Manhattan,Shih Tzu Crossbreed
116784,Manhattan,Shih Tzu Crossbreed
116785,Manhattan,Boston Terrier
116786,Brooklyn,Shih Tzu
116787,Manhattan,Shetland Sheepdog
116788,Manhattan,Havanese
116789,Queens,Cocker Spaniel Crossbreed
116790,Brooklyn,Miniature Pinscher
116791,Queens,Unknown
116792,Staten Island,Shiba Inu Crossbreed
116793,Bronx,Labrador Retriever Crossbreed
116794,Manhattan,Chow Chow
116795,Brooklyn,Unknown
116796,Brooklyn,Shiba Inu
116797,Brooklyn,Unknown
116798,Manhattan,Maltese
116799,Queens,Shiba Inu
116800,Queens,Pomeranian
116801,Queens,Unknown
116802,Bronx,Unknown
116803,Queens,Beagle
116804,Manhattan,West High White Terrier
116805,Manhattan,Chihuahua
116806,Manhattan,Maltese
116807,Brooklyn,English Cocker Spaniel
116808,Manhattan,Havanese
116809,Manhattan,Boxer
116810,Queens,Yorkshire Terrier
116811,Manhattan,Labrador Retriever
116812,Brooklyn,Jack Russell Terrier
116813,Brooklyn,Portuguese Water Dog
116814,Brooklyn,Shih Tzu Crossbreed
116815,Bronx,Pomeranian
116816,Manhattan,Chihuahua
116817,Bronx,Labrador Retriever Crossbreed
116818,Staten Island,Shih Tzu
116819,Brooklyn,Beagle
116820,Bronx,American Staffordshire Terrier 
116821,Bronx,American Pit Bull Terrier/Pit Bull
116822,Manhattan,"Poodle, Miniature"
116823,Staten Island,Beagle Crossbreed
116824,Brooklyn,Unknown
116825,Queens,Shih Tzu
116826,Brooklyn,Chihuahua
116827,Manhattan,Unknown
116828,Brooklyn,American Pit Bull Terrier/Pit Bull
116829,Brooklyn,Miniature Schnauzer
116830,Brooklyn,Shih Tzu
116831,Bronx,Chihuahua
116832,Manhattan,Yorkshire Terrier
116833,Brooklyn,American Pit Bull Mix / Pit Bull Mix
116834,Manhattan,"Coonhound, Black and Tan"
116835,Brooklyn,Labrador Retriever
116836,Brooklyn,Terrier mix
116837,Brooklyn,Jack Russell Terrier
116838,Bronx,Maltese
116839,Manhattan,Labrador Retriever
116840,Manhattan,Maltese
116841,Brooklyn,Chihuahua
116842,Manhattan,French Bulldog
116843,Brooklyn,Chihuahua
116844,Queens,French Bulldog
116845,Brooklyn,Unknown
116846,Bronx,Labrador Retriever Crossbreed
116847,Queens,French Bulldog
116848,Brooklyn,Dachshund Crossbreed
116849,Brooklyn,Shih Tzu
116850,Brooklyn,Unknown
116851,Manhattan,Shih Tzu
116852,Staten Island,Shih Tzu
116853,Manhattan,Miniature Schnauzer
116854,Manhattan,Labrador Retriever Crossbreed
116855,Manhattan,Chihuahua
116856,Manhattan,Unknown
116857,Manhattan,"Schnauzer, Miniature"
116858,Queens,Labrador Retriever Crossbreed
116859,Manhattan,Unknown
116860,Brooklyn,Unknown
116861,Manhattan,Chihuahua
116862,Brooklyn,Unknown
116863,Manhattan,Miniature Schnauzer
116864,Manhattan,Irish Terrier
116865,Queens,American Pit Bull Mix / Pit Bull Mix
116866,Queens,American Pit Bull Terrier/Pit Bull
116867,Manhattan,Unknown
116868,Manhattan,Shih Tzu
116869,Brooklyn,American Pit Bull Mix / Pit Bull Mix
116870,Manhattan,Miniature Pinscher
116871,Queens,Maltese
116872,Queens,Chihuahua
116873,Staten Island,Labrador Retriever
116874,Brooklyn,Maltese
116875,Brooklyn,Shih Tzu Crossbreed
116876,Manhattan,Havanese
116877,Brooklyn,Chihuahua
116878,Bronx,Terrier Crossbreed
116879,Queens,Beagle
116880,Staten Island,Yorkshire Terrier
116881,Staten Island,Poodle Crossbreed
116882,Brooklyn,Unknown
116883,Brooklyn,Jack Russell Terrier
116884,Bronx,Beagle Crossbreed
116885,Bronx,Shih Tzu
116886,Manhattan,Unknown
116887,Brooklyn,Unknown
116888,Bronx,American Pit Bull Terrier/Pit Bull
116889,Bronx,Siberian Husky
116890,Queens,Maltese
116891,Brooklyn,"Dachshund, Long Haired"
116892,Staten Island,Cavalier King Charles Spaniel
116893,Manhattan,Labrador Retriever
116894,Manhattan,Havanese
116895,Brooklyn,Labrador Retriever Crossbreed
116896,Manhattan,Cocker Spaniel
116897,Bronx,"Shar-Pei, Chinese"
116898,Manhattan,Shiba Inu
116899,Manhattan,Havanese
116900,Staten Island,Labrador Retriever
116901,Manhattan,Bichon Frise
116902,Brooklyn,Maltese
116903,Manhattan,Dachshund
116904,Brooklyn,Havanese
116905,Manhattan,Miniature Pinscher
116906,Staten Island,Boxer
116907,Queens,Pomeranian
116908,Manhattan,"Poodle, Miniature"
116909,Brooklyn,Shiba Inu
116910,Manhattan,Border Collie Crossbreed
116911,Brooklyn,English Cocker Spaniel
116912,Manhattan,French Bulldog
116913,Queens,Shiba Inu Crossbreed
116914,Manhattan,American Pit Bull Terrier/Pit Bull
116915,Brooklyn,Labrador Retriever
116916,Staten Island,Yorkshire Terrier
116917,Manhattan,Shih Tzu
116918,Manhattan,Yorkshire Terrier
116919,Manhattan,Unknown
116920,Queens,Dachshund
116921,Manhattan,West High White Terrier
116922,Queens,Shih Tzu Crossbreed
116923,Queens,Labrador Retriever
116924,Manhattan,Chow Chow
116925,Manhattan,American Pit Bull Terrier/Pit Bull
116926,Bronx,American Pit Bull Terrier/Pit Bull
116927,Queens,Shih Tzu
116928,Brooklyn,Yorkshire Terrier
116929,Staten Island,Unknown
116931,Manhattan,American Staffordshire Terrier 
116932,Manhattan,Rottweiler
116933,Manhattan,Chihuahua Crossbreed
116934,Bronx,American Pit Bull Mix / Pit Bull Mix
116935,Manhattan,West High White Terrier
116936,Manhattan,Maltese Crossbreed
116937,Manhattan,Labrador Retriever
116938,Manhattan,Pomeranian
116939,Manhattan,Jack Russell Terrier
116940,Manhattan,Cavalier King Charles Spaniel
116941,Queens,Bulldog
116942,Staten Island,Unknown
116943,Queens,Shih Tzu
116944,Queens,Unknown
116945,Manhattan,"Bull Dog, French"
116946,Manhattan,Unknown
116947,Brooklyn,American Pit Bull Terrier/Pit Bull
116950,Queens,Boxer
116951,Brooklyn,Golden Retriever
116952,Brooklyn,Morkie
116953,Manhattan,"Poodle, Standard"
116954,Manhattan,Yorkshire Terrier
116955,Bronx,Maltese
116956,Manhattan,Shih Tzu Crossbreed
116957,Brooklyn,Miniature Schnauzer
116958,Queens,Shih Tzu Crossbreed
116959,Staten Island,Beagle
116960,Queens,Maltese
116961,Staten Island,Yorkshire Terrier
116962,Brooklyn,Pug
116963,Queens,Labrador Retriever
116964,Manhattan,"Poodle, Miniature"
116965,Brooklyn,English Springer Spaniel
116966,Bronx,Norwegian Elkhound
116967,Manhattan,Unknown
116968,Queens,German Shepherd Crossbreed
116969,Manhattan,Yorkshire Terrier
116970,Manhattan,Pekingese
116971,Bronx,Dachshund
116972,Manhattan,Terrier mix
116973,Manhattan,Yorkshire Terrier
116974,Manhattan,Pug
116975,Queens,Chihuahua
116976,Manhattan,Unknown
116977,Staten Island,Chihuahua
116978,Staten Island,Chihuahua
116979,Bronx,Unknown
116980,Brooklyn,German Spitz
116981,Brooklyn,Shih Tzu
116982,Manhattan,Cairn Terrier
116983,Brooklyn,"Schnauzer, Miniature Crossbreed"
116984,Manhattan,Terrier Crossbreed
116985,Queens,Cocker Spaniel
116986,Brooklyn,American Pit Bull Mix / Pit Bull Mix
116987,Staten Island,Poodle Crossbreed
116988,Queens,Beagle
116989,Queens,"Dachshund, Long Haired"
116990,Staten Island,Cane Corso
116991,Manhattan,"Poodle, Standard"
116992,Queens,Havanese
116993,Queens,American Pit Bull Mix / Pit Bull Mix
116994,Brooklyn,Shih Tzu
116995,Brooklyn,"Schnauzer, Miniature"
116996,Bronx,Shih Tzu
116997,Brooklyn,Boxer
116998,Brooklyn,Beagle Crossbreed
116999,Queens,Shih Tzu
117000,Bronx,Yorkshire Terrier
117001,Queens,American Pit Bull Mix / Pit Bull Mix
117002,Brooklyn,Australian Cattle Dog
117003,Brooklyn,Dachshund
117004,Brooklyn,Maltese
117005,Bronx,Unknown
117006,Brooklyn,Yorkshire Terrier
117007,Manhattan,Labrador Retriever
117008,Brooklyn,Pomeranian
117009,Bronx,Yorkshire Terrier Crossbreed
117010,Queens,German Shepherd Crossbreed
117011,Brooklyn,"Shar-Pei, Chinese"
117012,Brooklyn,"Poodle, Toy"
117013,Bronx,American Pit Bull Mix / Pit Bull Mix
117014,Queens,Labrador Retriever
117015,Queens,Puggle
117016,Staten Island,Labrador Retriever Crossbreed
117017,Bronx,Shih Tzu Crossbreed
117018,Brooklyn,Great Pyrenees
117019,Manhattan,Jack Russell Terrier
117020,Staten Island,Australian Shepherd
117021,Staten Island,Shih Tzu
117022,Manhattan,Maltese Crossbreed
117023,Manhattan,Beagle
117024,Manhattan,Rhodesian Ridgeback
117025,Bronx,Pekingese
117026,Queens,Unknown
117027,Staten Island,Basset Hound
117028,Brooklyn,Beagle
117029,Staten Island,Dalmatian
117030,Manhattan,Labradoodle
117031,Manhattan,Cavalier King Charles Spaniel
117032,Staten Island,Golden Retriever
117033,Brooklyn,Poodle Crossbreed
117034,Brooklyn,American Pit Bull Mix / Pit Bull Mix
117035,Queens,Labrador Retriever
117036,Bronx,Shih Tzu Crossbreed
117037,Staten Island,"Poodle, Standard"
117038,Bronx,Siberian Husky
117039,Manhattan,Unknown
117040,Staten Island,Poodle Crossbreed
117041,Queens,Yorkshire Terrier Crossbreed
117042,Bronx,Beagle
117043,Brooklyn,Shih Tzu Crossbreed
117044,Manhattan,American Pit Bull Mix / Pit Bull Mix
117045,Queens,Shih Tzu
117046,Bronx,Chihuahua
117047,Queens,Chihuahua
117048,Brooklyn,Terrier Crossbreed
117049,Brooklyn,Chihuahua
117050,Manhattan,Boston Terrier
117051,Staten Island,Greyhound
117052,Manhattan,Jack Russell Terrier
117053,Queens,Shih Tzu
117054,Manhattan,Maltese
117055,Staten Island,Shih Tzu
117056,Bronx,Shih Tzu
117057,Manhattan,Norfolk Terrier
117058,Staten Island,Shih Tzu
117059,Bronx,Lhasa Apso
117060,Queens,German Shepherd Crossbreed
117061,Staten Island,Maltese
117062,Queens,Havanese
117063,Queens,Yorkshire Terrier
117064,Brooklyn,Pyrenean Shepherd
117065,Manhattan,Maltese
117066,Bronx,Unknown
117067,Manhattan,"Poodle, Toy"
117068,Manhattan,Australian Shepherd
117069,Queens,Unknown
117070,Manhattan,Golden Retriever
117071,Queens,Greyhound
117072,Staten Island,Yorkshire Terrier
117073,Queens,Shih Tzu Crossbreed
117077,Brooklyn,Yorkshire Terrier
117078,Queens,Puggle
117079,Brooklyn,Unknown
117080,Manhattan,Greyhound
117081,Manhattan,Labrador Retriever
117082,Brooklyn,Labrador Retriever
117083,Brooklyn,Coton de Tulear
117084,Manhattan,Chihuahua
117085,Manhattan,English Cocker Spaniel
117086,Bronx,Maltese
117087,Brooklyn,Cocker Spaniel
117088,Bronx,"Mastiff, Bull"
117089,Queens,Unknown
117090,Brooklyn,Pug
117091,Bronx,Shih Tzu Crossbreed
117092,Queens,Unknown
117093,Manhattan,Rat Terrier
117094,Brooklyn,Goldendoodle
117095,Manhattan,Labrador Retriever
117096,Queens,Bichon Frise
117097,Manhattan,Afghan Hound Crossbreed
117098,Manhattan,Cavalier King Charles Spaniel
117099,Queens,German Shepherd Dog
117100,Manhattan,Yorkshire Terrier
117101,Manhattan,Havanese
117102,Brooklyn,"Mastiff, Bull"
117103,Bronx,Unknown
117104,Manhattan,Labrador Retriever
117105,Manhattan,Chihuahua
117106,Bronx,Siberian Husky
117107,Manhattan,Shih Tzu
117108,Brooklyn,Rat Terrier
117109,Queens,Beagle
117110,Brooklyn,Pomeranian
117111,Brooklyn,Labrador Retriever
117112,Brooklyn,Affenpinscher
117113,Queens,Cocker Spaniel
117114,Brooklyn,Yorkshire Terrier
117115,Queens,American Pit Bull Mix / Pit Bull Mix
117116,Queens,Maltese Crossbreed
117117,Queens,Unknown
117118,Brooklyn,Shih Tzu
117119,Queens,Shiba Inu
117120,Manhattan,Unknown
117121,Manhattan,Unknown
117122,Queens,Labrador Retriever
117123,Queens,American Eskimo dog
117124,Queens,Giant Schnauzer
117125,Bronx,Miniature Pinscher
117126,Brooklyn,Pomeranian
117127,Staten Island,Labrador Retriever
117128,Bronx,Shih Tzu Crossbreed
117129,Brooklyn,Australian Shepherd
117130,Queens,Havanese
117131,Brooklyn,French Bulldog
117132,Queens,Chihuahua
117133,Queens,Dachshund
117134,Manhattan,Unknown
117135,Brooklyn,German Shepherd Dog
117136,Queens,Yorkshire Terrier
117137,Brooklyn,Shih Tzu
117138,Staten Island,Havanese
117139,Manhattan,Tibetan Terrier
117140,Staten Island,Beagle
117141,Manhattan,"Poodle, Toy"
117142,Manhattan,"Poodle, Miniature"
117143,Manhattan,American Pit Bull Terrier/Pit Bull
117144,Manhattan,Chihuahua Crossbreed
117145,Queens,Siberian Husky
117146,Manhattan,Maltese
117147,Manhattan,Staffordshire Bull Terrier
117148,Brooklyn,Shih Tzu
117149,Queens,Bichon Frise Crossbreed
117150,Manhattan,Bichon Frise
117151,Manhattan,Labrador Retriever Crossbreed
117152,Brooklyn,Yorkshire Terrier Crossbreed
117153,Manhattan,"Poodle, Standard"
117154,Bronx,Chihuahua
117155,Brooklyn,Labrador Retriever
117156,Manhattan,French Bulldog
117157,Manhattan,Cavalier King Charles Spaniel
117158,Bronx,Unknown
117159,Manhattan,Yorkshire Terrier
117160,Manhattan,German Shepherd Crossbreed
117161,Bronx,Unknown
117162,Staten Island,Poodle Crossbreed
117163,Staten Island,Shih Tzu
117164,Bronx,Unknown
117165,Queens,Boston Terrier
117166,Staten Island,German Shepherd Dog
117167,Manhattan,Yorkshire Terrier
117168,Queens,Anatolian Shepherd Dog
117169,Brooklyn,Unknown
117170,Manhattan,Jack Russell Terrier
117171,Brooklyn,Terrier mix
117172,Brooklyn,Terrier Crossbreed
117173,Queens,"Poodle, Miniature"
117174,Brooklyn,Cairn Terrier
117175,Brooklyn,Maltese
117176,Manhattan,Rhodesian Ridgeback
117177,Manhattan,Yorkshire Terrier
117178,Queens,Papillon
117179,Manhattan,Dachshund Smooth Coat Miniature
117180,Queens,Yorkshire Terrier
117181,Manhattan,"Bull Dog, English"
117182,Queens,Yorkshire Terrier
117183,Brooklyn,Labrador Retriever
117184,Manhattan,Pekingese
117185,Manhattan,Dachshund Smooth Coat Miniature
117186,Staten Island,Yorkshire Terrier
117187,Bronx,Papillon
117188,Bronx,American Pit Bull Mix / Pit Bull Mix
117189,Queens,Brussels Griffon
117190,Manhattan,"Poodle, Miniature"
117191,Queens,"Poodle, Toy"
117192,Queens,Golden Retriever
117193,Manhattan,Staffordshire Bull Terrier
117194,Bronx,American Pit Bull Mix / Pit Bull Mix
117195,Brooklyn,Unknown
117196,Queens,Dachshund Smooth Coat
117197,Queens,Great Dane
117198,Bronx,Unknown
117199,Manhattan,Labrador Retriever
117200,Manhattan,Unknown
117201,Staten Island,Maltese
117202,Queens,Miniature Pinscher
117203,Staten Island,Shih Tzu
117204,Brooklyn,Boston Terrier
117205,Manhattan,Pomeranian
117206,Manhattan,Havanese
117207,Manhattan,German Shepherd Crossbreed
117208,Brooklyn,Maltese Crossbreed
117209,Bronx,Pug
117210,Brooklyn,"Bull Dog, English"
117211,Brooklyn,Italian Greyhound
117212,Brooklyn,Labrador Retriever Crossbreed
117213,Brooklyn,Chihuahua Crossbreed
117214,Brooklyn,Unknown
117215,Manhattan,Dachshund Smooth Coat Miniature
117216,Bronx,Poodle Crossbreed
117217,Manhattan,American Pit Bull Terrier/Pit Bull
117218,Brooklyn,American Pit Bull Mix / Pit Bull Mix
117219,Manhattan,Boxer
117220,Manhattan,Chihuahua
117221,Brooklyn,Yorkshire Terrier
117222,Bronx,Pug
117223,Staten Island,Cocker Spaniel
117224,Manhattan,Dachshund Smooth Coat
117225,Queens,Yorkshire Terrier
117226,Brooklyn,Maltese Crossbreed
117227,Manhattan,Yorkshire Terrier
117228,Brooklyn,Labrador Retriever
117229,Bronx,Cocker Spaniel
117230,Staten Island,American Pit Bull Mix / Pit Bull Mix
117231,Manhattan,Shih Tzu
117232,Queens,Labrador Retriever Crossbreed
117233,Queens,Shiba Inu
117234,Queens,Rottweiler
117235,Queens,Chihuahua
117236,Queens,Unknown
117237,Brooklyn,Yorkshire Terrier Crossbreed
117238,Bronx,Unknown
117239,Manhattan,Unknown
117240,Manhattan,Unknown
117241,Bronx,Unknown
117242,Brooklyn,Maltipoo
117243,Brooklyn,Shih Tzu
117244,Staten Island,Shih Tzu
117245,Brooklyn,Boxer Crossbreed
117246,Bronx,American Pit Bull Mix / Pit Bull Mix
117247,Manhattan,Staffordshire Bull Terrier
117248,Brooklyn,Poodle Crossbreed
117249,Queens,Yorkshire Terrier
117250,Staten Island,Labrador Retriever
117251,Manhattan,Shih Tzu Crossbreed
117253,Staten Island,Shih Tzu Crossbreed
117254,Queens,Smooth Fox Terrier
117255,Brooklyn,American Pit Bull Mix / Pit Bull Mix
117256,Manhattan,Unknown
117257,Queens,Pomeranian
117258,Staten Island,Labrador Retriever
117259,Brooklyn,Cavalier King Charles Spaniel
117260,Manhattan,Yorkshire Terrier
117261,Manhattan,"Poodle, Miniature"
117262,Manhattan,"Welsh Corgi, Pembroke"
117264,Staten Island,Pug
117267,Queens,Pomeranian
117269,Manhattan,Pug
117270,Manhattan,Australian Shepherd
117271,Manhattan,German Shepherd Dog
117272,Manhattan,Labrador Retriever
117273,Manhattan,Chihuahua
117274,Staten Island,Bassett Hound
117275,Manhattan,Shiba Inu
117276,Staten Island,Whippet
117277,Manhattan,Shiba Inu
117278,Staten Island,Shih Tzu
117279,Brooklyn,Unknown
117280,Brooklyn,Boston Terrier
117281,Brooklyn,Boxer
117282,Brooklyn,Shih Tzu
117283,Bronx,American Pit Bull Mix / Pit Bull Mix
117284,Brooklyn,Australian Cattle Dog
117285,Bronx,American Pit Bull Terrier/Pit Bull
117286,Queens,German Shepherd Dog
117287,Bronx,German Shepherd Dog
117288,Brooklyn,Yorkshire Terrier
117289,Bronx,Yorkshire Terrier
117290,Queens,Cocker Spaniel Crossbreed
117291,Brooklyn,Golden Retriever
117292,Queens,Chihuahua Crossbreed
117293,Manhattan,Goldendoodle
117294,Brooklyn,Shih Tzu
117295,Staten Island,Unknown
117296,Queens,Unknown
117297,Brooklyn,Basenji
117298,Manhattan,Rat Terrier Crossbreed
117299,Brooklyn,German Shepherd Crossbreed
117300,Manhattan,Labrador Retriever Crossbreed
117301,Bronx,Maltese
117302,Brooklyn,Pomeranian
117303,Brooklyn,American Pit Bull Mix / Pit Bull Mix
117304,Bronx,"Poodle, Toy"
117305,Brooklyn,Yorkshire Terrier
117306,Brooklyn,Australian Shepherd
117307,Manhattan,Shih Tzu Crossbreed
117308,Brooklyn,Shiba Inu
117309,Manhattan,"Poodle, Miniature"
117310,Manhattan,Unknown
117311,Brooklyn,Catahoula Leopard Dog
117312,Brooklyn,Chihuahua Crossbreed
117313,Staten Island,Maltese
117314,Manhattan,Labrador Retriever Crossbreed
117315,Queens,Beagle
117316,Brooklyn,Cane Corso
117317,Manhattan,Cocker Spaniel
117318,Manhattan,"Poodle, Miniature"
117319,Manhattan,Boxer
117320,Bronx,Shih Tzu Crossbreed
117321,Queens,Labrador Retriever
117322,Manhattan,"Poodle, Toy"
117323,Manhattan,Cocker Spaniel
117324,Bronx,Havanese
117325,Bronx,Yorkshire Terrier
117326,Brooklyn,Siberian Husky
117327,Staten Island,Shih Tzu
117328,Manhattan,"Collie, Border"
117329,Brooklyn,Labrador Retriever
117330,Manhattan,Unknown
117331,Brooklyn,Cocker Spaniel
117332,Queens,Golden Retriever
117333,Queens,American Staffordshire Terrier 
117334,Brooklyn,Italian Greyhound
117335,Manhattan,French Bulldog
117336,Queens,Australian Shepherd
117337,Manhattan,Jack Russell Terrier
117338,Queens,Pug
117339,Manhattan,Nova Scotia Duck Tolling Retriever
117340,Brooklyn,West Highland White Terrier
117341,Bronx,Chihuahua Crossbreed
117342,Brooklyn,Beagle
117343,Staten Island,Shih Tzu
117344,Brooklyn,Pomeranian
117345,Brooklyn,Maltese Crossbreed
117346,Queens,Jack Russell Terrier
117347,Queens,Unknown
117348,Manhattan,Unknown
117349,Queens,Maltese
117350,Manhattan,"Schnauzer, Standard"
117351,Staten Island,Labrador Retriever
117352,Queens,Miniature Pinscher
117353,Brooklyn,Shiba Inu
117354,Brooklyn,Unknown
117355,Manhattan,Irish Terrier
117357,Manhattan,Miniature Pinscher
117358,Queens,Unknown
117359,Brooklyn,Maltese Crossbreed
117360,Manhattan,Great Pyrenees
117361,Manhattan,"Poodle, Toy"
117362,Manhattan,Labrador Retriever Crossbreed
117363,Queens,Havanese
117364,Queens,Havanese
117365,Staten Island,Unknown
117366,Queens,Shiba Inu
117367,Manhattan,Shiba Inu
117368,Brooklyn,Shih Tzu
117369,Manhattan,Beagle
117370,Bronx,Chihuahua Crossbreed
117371,Manhattan,Shih Tzu
117372,Manhattan,Shih Tzu
117373,Bronx,American Pit Bull Mix / Pit Bull Mix
117374,Queens,Miniature Pinscher
117375,Manhattan,Unknown
117376,Manhattan,Goldendoodle
117377,Manhattan,Yorkshire Terrier
117378,Queens,Shiba Inu
117379,Staten Island,Maltese
117380,Manhattan,Siberian Husky Crossbreed
117381,Manhattan,Siberian Husky Crossbreed
117382,Brooklyn,"Dachshund, Long Haired"
117383,Queens,Chihuahua
117384,Queens,Terrier mix
117385,Staten Island,American Pit Bull Mix / Pit Bull Mix
117386,Manhattan,Beagle
117387,Manhattan,Unknown
117388,Manhattan,Shih Tzu Crossbreed
117389,Brooklyn,Rat Terrier
117390,Staten Island,Miniature Pinscher
117391,Manhattan,Papillon
117392,Queens,Chihuahua
117393,Bronx,Miniature Pinscher
117394,Brooklyn,Chihuahua
117395,Manhattan,American Pit Bull Mix / Pit Bull Mix
117396,Staten Island,Unknown
117397,Manhattan,Labradoodle
117398,Manhattan,Australian Kelpie
117399,Manhattan,Labrador Retriever Crossbreed
117400,Manhattan,West High White Terrier
117401,Staten Island,Yorkshire Terrier Crossbreed
