borough,name,count
Manhattan,MANDY,17
Brooklyn,CLEMENTINE,17
Brooklyn,SHADOW ,17
Manhattan,HEIDI,17
Manhattan,DOLCE,17
Manhattan,NACHO,17
Bronx,SANDY,17
Manhattan,MIDNIGHT,17
Manhattan,ELLA ,17
Brooklyn,THOR,17
Manhattan,GRIFFIN,17
Manhattan,MAISY,17
Manhattan,GEORGE ,17
Brooklyn,ROMEO ,17
Staten Island,BOSCO,17
Staten Island,COOKIE ,17
Manhattan,CLOVER,17
Staten Island,BLUE,17
Bronx,BENJI ,17
Manhattan,RICKY,17
Brooklyn,WALLY,17
Staten Island,HOLLY,17
Staten Island,NALA,17
Brooklyn,BUTTERCUP,17
Staten Island,BENTLEY,17
Queens,WINSTON,17
Queens,NIKO,17
Manhattan,BOO ,17
Queens,LEXIE,17
Manhattan,TANK,17
Manhattan,DUSTY,17
Bronx,TOBY ,16
Brooklyn,IZZY,16
Manhattan,WILSON,16
Queens,SUNNY,16
Brooklyn,ROSIE ,16
Manhattan,STAR,16
Manhattan,NEMO,16
Manhattan,MAJOR,16
Manhattan,YODA,16
Manhattan,BACI,16
Brooklyn,LUKE,16
Manhattan,JUNIOR,16
Brooklyn,ZOE ,16
Brooklyn,BONNIE,16
Queens,MISTY,16
Bronx,MISSY,16
Manhattan,BASIL,16
Queens,MAXIMUS ,16
Queens,KATIE,16
Manhattan,TIGGER,16
Staten Island,APOLLO,16
Queens,JAKE ,16
Manhattan,DASH,16
Manhattan,ZEKE,16
Queens,GUS,16
Queens,PHOEBE,16
Manhattan,HANNAH,16
Queens,CANDY,16
Brooklyn,SIMON,16
Queens,LEO ,16
Queens,SONNY,16
Brooklyn,ERNIE,16
Manhattan,GYPSY,16
Bronx,DAISY ,16
Staten Island,MICKEY,16
Brooklyn,MUGSY,16
Brooklyn,OTTO,16
Brooklyn,HERSHEY,16
Manhattan,JACKIE,16
Brooklyn,NIKO,16
Manhattan,TONY,16
Staten Island,DIESEL,16
Manhattan,ARLO,16
Manhattan,BEAR ,16
Manhattan,MONKEY,16
Manhattan,GATSBY,16
Brooklyn,JOJO,16
Queens,CALI,16
Brooklyn,WINTER,16
Brooklyn,WALTER,16
Manhattan,LAYLA ,16
Queens,TONY,16
Queens,KIKI,16
Bronx,RAMBO,16
Brooklyn,MASON,16
Brooklyn,TACO,16
Queens,LUKE,16
Brooklyn,FLUFFY ,16
Brooklyn,JAKE ,16
Manhattan,BEN,16
Bronx,MILO ,16
Staten Island,GIGI,16
Bronx,NALA,16
Staten Island,NONE,16
Queens,APRIL,16
Manhattan,NINA ,16
Manhattan,PETE,16
Manhattan,BUNNY,16
Manhattan,MERLIN,16
Queens,ROXY ,16
Staten Island,BENJI,16
Manhattan,ELLIE ,16
Manhattan,SHEBA,16
Staten Island,UNKOWN,16
Brooklyn,WILLIE,16
Queens,BOOMER,16
Manhattan,LAIKA,16
Brooklyn,SHEBA,16
Queens,CINNAMON,16
Manhattan,SCOOBY,16
Manhattan,NENA,16
Queens,CHEWIE,16
Brooklyn,HERCULES,16
Manhattan,BILLY,16
Brooklyn,PARIS,16
Manhattan,JACKSON ,16
Manhattan,CHAMP,16
Brooklyn,SYDNEY,15
Brooklyn,JUNIOR,15
Brooklyn,LEILA,15
Manhattan,GIZMO ,15
Bronx,NENA ,15
Manhattan,ALICE,15
Queens,PANDA,15
Staten Island,SAM,15
Queens,NIKKI,15
Queens,SHEBA,15
Queens,PEANUT ,15
Staten Island,BUSTER ,15
Queens,BLUE ,15
Brooklyn,SCRAPPY,15
Manhattan,MILLY,15
Brooklyn,GUCCI,15
Queens,SKY,15
Manhattan,HOLLY,15
Queens,MIDNIGHT,15
Manhattan,SUMMER,15
Bronx,BUSTER,15
Manhattan,SHERLOCK,15
Manhattan,PETUNIA,15
Staten Island,HAZEL,15
Brooklyn,ROCKET,15
Queens,ELVIS,15
Queens,KING ,15
Manhattan,GEORGIE,15
Queens,JOEY ,15
Queens,BISCUIT,15
Manhattan,JERRY,15
Queens,SEBASTIAN,15
Brooklyn,PARKER,15
Queens,RANGER,15
Bronx,BRANDY,15
Brooklyn,RANGER,15
Manhattan,EMMA ,15
Manhattan,ABIGAIL,15
Manhattan,FRANKLIN,15
Manhattan,ROGER,15
Manhattan,PERCY,15
Staten Island,GIA,15
Queens,CASH,15
Staten Island,MOCHA,15
Brooklyn,DAKOTA,15
Manhattan,BRUNO ,15
Manhattan,PUCK,15
Brooklyn,STANLEY,15
Staten Island,MISSY,15
Queens,LITTLE ,15
Queens,PENELOPE,15
Manhattan,MAXINE,15
Manhattan,GOLDIE,15
Brooklyn,KIKI,15
Queens,ELLIE,15
Queens,NENA,15
Manhattan,TITO,15
Bronx,GUCCI,15
Brooklyn,SOFIE,15
Manhattan,LENNY,15
Brooklyn,DJANGO,15
Manhattan,BOBO,15
Manhattan,MAXWELL ,15
Queens,MR. ,15
Brooklyn,BLU,15
Brooklyn,RALPH,15
Queens,OZZY,15
Staten Island,RUSTY,15
Queens,MUFFIN,15
Staten Island,FRANKIE,15
Bronx,LEO ,15
Brooklyn,ZOEY ,15
Bronx,SIMBA,15
Queens,BUSTER ,15
Bronx,BAILEY ,15
Brooklyn,SKIPPY,15
Manhattan,FINNEGAN,15
Queens,BRUTUS,15
Manhattan,WILLIE,15
Queens,SNOW,15
Brooklyn,SPANKY,15
Staten Island,DANTE,15
Bronx,BABY ,15
Manhattan,SASSY,15
Bronx,LUCY ,15
Manhattan,BAMBI,15
Bronx,HERSHEY,15
Staten Island,TYSON,15
Manhattan,ALLIE,15
Staten Island,ARCHIE,15
Staten Island,LOLA ,14
Manhattan,SOFIE,14
Queens,XIAO ,14
Manhattan,YOSHI,14
Manhattan,DUKE ,14
Manhattan,BIGGIE,14
Manhattan,GUCCI,14
Manhattan,DARBY,14
Bronx,LILLY,14
Manhattan,BILLIE,14
Brooklyn,LITTLE ,14
Manhattan,ASTRO,14
Brooklyn,GRIFFIN,14
Brooklyn,DASH,14
Queens,BAXTER,14
Bronx,ROCCO,14
Manhattan,MILA,14
Manhattan,EMMY,14
Brooklyn,ALFIE,14
Manhattan,SOFIA,14
Manhattan,ABBEY,14
Manhattan,WILBUR,14
Brooklyn,GEORGIA,14
Brooklyn,SAMMY ,14
Queens,BUBBA,14
Brooklyn,SNOW,14
Manhattan,IGGY,14
Manhattan,ALEX,14
Queens,DUKE ,14
Staten Island,CODY ,14
Brooklyn,ROXIE,14
Queens,BRUNO ,14
Manhattan,LANA,14
Brooklyn,BARNEY,14
Brooklyn,POLO,14
Manhattan,BORIS,14
Manhattan,ROXIE ,14
Bronx,ROXIE,14
Manhattan,BUBBLES,14
Manhattan,DUDLEY,14
Manhattan,FREDDY,14
Queens,SPANKY,14
Manhattan,ARTHUR,14
Manhattan,PEARL,14
Brooklyn,DALLAS,14
Bronx,SAMMY,14
Queens,BLACKIE,14
Manhattan,PICKLE,14
Brooklyn,CINDY,14
Manhattan,MAXX,14
Manhattan,BOSCO,14
Bronx,SADIE,14
Queens,JESSIE,14
Manhattan,RANGER,14
Manhattan,ELSA,14
Manhattan,RAMBO,14
Manhattan,SAMMIE,14
Queens,SUMMER,14
Manhattan,MILES ,14
Staten Island,SAMMY ,14
Brooklyn,CHELSEA,14
Brooklyn,XENA,14
Bronx,MINNIE,14
Queens,LOUIE ,14
Queens,JACKSON,14
Manhattan,BEBE,14
Manhattan,MACHO,14
Manhattan,LEIA,14
Queens,BRUCE,14
Staten Island,TEDDY ,14
Manhattan,BREWSTER,14
Bronx,MAGGIE,14
Staten Island,MAXIMUS,14
Bronx,APOLLO,14
Bronx,SIR ,14
Queens,LUCA,14
Brooklyn,PIPER,14
Manhattan,BIANCA,14
Manhattan,MIKA,14
Bronx,SASSY,14
Manhattan,THEODORE ,14
Brooklyn,SAM ,14
Manhattan,OLLIE ,14
Brooklyn,KATIE,14
Manhattan,PARIS,14
Queens,GIZMO ,14
Manhattan,DORA,14
Queens,N.A.,14
Staten Island,LUCKY ,14
Bronx,HAZEL,14
Bronx,MIMI,14
Manhattan,MISTY,14
Staten Island,PRINCE,14
Manhattan,AUGUSTUS,14
Staten Island,HERSHEY,14
Brooklyn,ACE ,14
Manhattan,MONA,14
Brooklyn,WILBUR,14
Brooklyn,JESSE,14
Manhattan,DOTTIE,14
Staten Island,BABY ,14
Bronx,LEXI,14
Queens,ROSCOE,14
Manhattan,BAXTER ,14
Manhattan,SOPHIA,14
Bronx,OLIVER ,14
Staten Island,CHLOE ,14
Brooklyn,ANDY,14
Manhattan,BIBI,14
Brooklyn,CANDY,14
Bronx,KHLOE,14
Bronx,NINA,14
Manhattan,HONEY ,14
Manhattan,PINKY,14
Queens,MIKEY,14
Manhattan,ERNIE,14
Bronx,NIKO,14
Manhattan,STEVIE,14
Staten Island,SMOKEY,14
Manhattan,HAMILTON,14
Brooklyn,QUINCY,14
Staten Island,BRUNO,14
Manhattan,DINO,14
Brooklyn,WILSON,13
Manhattan,DUFFY,13
Brooklyn,ZORRO,13
Brooklyn,POPPY,13
Queens,SOPHIA,13
Brooklyn,SHEA,13
Manhattan,BUCKLEY,13
Manhattan,LUIGI,13
Queens,PEACHES,13
Manhattan,LOUIS ,13
Queens,SNOOPY ,13
Manhattan,BETTY ,13
Manhattan,JIMMY,13
Manhattan,APRIL,13
Brooklyn,TINY ,13
Manhattan,CHANEL,13
Manhattan,RASCAL,13
Bronx,BENTLEY,13
Brooklyn,HARRY,13
Queens,MISS ,13
Manhattan,TILLY,13
Brooklyn,PINKY,13
Queens,MASON,13
Staten Island,ROXIE,13
Queens,SKIPPY,13
Brooklyn,DOMINO,13
Manhattan,LINCOLN,13
Manhattan,BLAZE,13
Manhattan,CLEMENTINE,13
Manhattan,MAGIC,13
Queens,DALLAS,13
Brooklyn,DINO,13
Brooklyn,RUSTY ,13
Staten Island,LAYLA,13
Manhattan,GABBY,13
Manhattan,OAKLEY,13
Staten Island,SUNNY,13
Manhattan,BIRDIE,13
Brooklyn,MONTY,13
Brooklyn,SUGAR ,13
Queens,ZOE ,13
Bronx,STELLA,13
Queens,COOPER ,13
Manhattan,MELO,13
Bronx,BAMBI,13
Brooklyn,BEAR ,13
Staten Island,OSCAR,13
Brooklyn,DUKE ,13
Brooklyn,JIMMY,13
Manhattan,ROSE,13
Staten Island,JUNIOR,13
Queens,XENA,13
Manhattan,RUPERT,13
Manhattan,BAM ,13
Manhattan,MURPHY ,13
Manhattan,BANDIT ,13
Brooklyn,YOSHI,13
Brooklyn,FRIDA,13
Brooklyn,BOO,13
Brooklyn,PENNY ,13
Manhattan,AUGIE,13
Manhattan,PLUTO,13
Bronx,SASHA ,13
Bronx,OSCAR,13
Brooklyn,PANDA,13
Manhattan,SCRAPPY,13
Manhattan,TESS,13
Queens,NICO,13
Manhattan,SAMSON ,13
Staten Island,DAKOTA,13
Queens,CINDY,13
Staten Island,RILEY ,13
Brooklyn,TINY,13
Brooklyn,CHOCOLATE,13
Queens,ZEUS ,13
Brooklyn,BENJAMIN,13
Manhattan,CASEY ,13
Staten Island,LILY ,13
Manhattan,JETER,13
Bronx,SPIKE,13
Staten Island,PRECIOUS,13
Queens,GUINNESS,13
Staten Island,ROMEO ,13
Manhattan,GEORGIA,13
Manhattan,APPLE,13
Manhattan,OLIVE ,13
Manhattan,COPPER,13
Brooklyn,NOAH,13
Queens,BRADY,13
Brooklyn,BISHOP,13
Brooklyn,GUINNESS,13
Queens,BUTTONS,13
Staten Island,JACKSON,13
Staten Island,ROXY ,13
Brooklyn,BUBBLES,13
Manhattan,BRUCE ,13
Brooklyn,GIA,13
Manhattan,KOKO,13
Queens,DUCHESS,13
Brooklyn,FRANKIE ,13
Bronx,MADISON,13
Staten Island,SANDY ,13
Staten Island,TUCKER,13
Manhattan,SNICKERS,13
Brooklyn,DEXTER ,13
Manhattan,SUGAR ,13
Brooklyn,CASSIE,13
Brooklyn,GOLDIE,13
Queens,RUDY,13
Brooklyn,STEWIE,13
Staten Island,PETEY,13
Manhattan,GRETA,13
Queens,PACO,13
Brooklyn,CHIP,13
Queens,TINKERBELL,13
Manhattan,JOEY ,13
Manhattan,FIFI,13
Brooklyn,RAMBO,13
Staten Island,LACEY,13
Queens,MOOSE,13
Brooklyn,CLEO,13
Queens,STORM,13
Staten Island,FOXY,13
Manhattan,CAESAR,13
Manhattan,KODA,13
Manhattan,LOGAN,13
Queens,ALEX,13
Manhattan,SANDY ,13
Queens,PEPPER ,13
Brooklyn,GUCCI ,13
Brooklyn,REGGIE,13
Queens,TAZ,13
Staten Island,PEPPER,13
Manhattan,BENJAMIN,13
Brooklyn,MOMO,13
Brooklyn,SAMMIE,13
Staten Island,HONEY ,13
Manhattan,LAILA,13
Queens,ARCHIE,13
Queens,ONYX,13
Brooklyn,LOUIS,13
Manhattan,LONDON,13
Brooklyn,ELLA ,13
Queens,LULU ,13
Bronx,BUSTER ,13
Manhattan,FINN ,13
Manhattan,HOBBES,13
Brooklyn,PACO,13
Manhattan,MINNIE ,13
Manhattan,SIMBA ,13
Manhattan,QUINCY,13
Staten Island,CALLIE,13
Brooklyn,DOLLY,13
Manhattan,TOOTSIE,13
Brooklyn,MYLO,12
Queens,JOJO,12
Brooklyn,KONA,12
Manhattan,MANGO,12
Queens,WINNIE,12
Queens,BEAR ,12
Brooklyn,TIKI,12
Manhattan,AGNES,12
Manhattan,WILLIE ,12
Brooklyn,LILLY ,12
Queens,TINA,12
Manhattan,RUSSELL,12
Manhattan,MOCHA ,12
Brooklyn,SPENCER,12
Manhattan,JAZZY,12
Queens,SHILOH,12
Manhattan,HANK ,12
Staten Island,WINSTON,12
Brooklyn,MAXX,12
Queens,TYSON ,12
Queens,JASMINE,12
Manhattan,XENA,12
Brooklyn,LILA,12
Manhattan,ONYX,12
Brooklyn,BOSCO,12
Manhattan,NOAH,12
Brooklyn,BOO ,12
Queens,DOLLY,12
Manhattan,CHARLES,12
Queens,BAM ,12
Manhattan,RINGO,12
Manhattan,HAZEL ,12
Bronx,JAKE,12
Manhattan,ROCKET,12
Staten Island,DIAMOND,12
Bronx,EMMA,12
Manhattan,MARLEY ,12
Bronx,RUBY ,12
Queens,NINO,12
Queens,NEMO,12
Manhattan,LEXINGTON,12
Staten Island,SAMANTHA,12
Manhattan,ANNIE ,12
Manhattan,POLO,12
Manhattan,TINA,12
Manhattan,DJANGO,12
Brooklyn,KINGSTON,12
Manhattan,LACEY,12
Brooklyn,BILLY,12
Queens,COSMO,12
Manhattan,MOJO,12
Manhattan,LUCA ,12
Brooklyn,CHARLOTTE,12
Bronx,SAMANTHA,12
Manhattan,FINLEY,12
Brooklyn,PRECIOUS ,12
Manhattan,FRED ,12
Brooklyn,FREDDIE,12
Brooklyn,BIRDIE,12
Brooklyn,MAC,12
Brooklyn,LINUS,12
Brooklyn,TAZ,12
Bronx,BLUE ,12
Manhattan,KIRBY,12
Queens,FLUFFY ,12
Queens,GUCCI,12
Brooklyn,KIWI,12
Manhattan,SHERMAN,12
Queens,KODA,12
Staten Island,BAXTER,12
Manhattan,LIBBY,12
Manhattan,JACKIE ,12
Bronx,MR. ,12
Queens,SAM ,12
Manhattan,ANDY,12
Bronx,ONYX,12
Staten Island,HARRY,12
Manhattan,ANNABELLE,12
Manhattan,HUMPHREY,12
Manhattan,OTIS ,12
Manhattan,REILLY,12
Manhattan,MADDY,12
Queens,PUMPKIN,12
Brooklyn,RIO,12
Staten Island,BACI,12
Manhattan,ATTICUS,12
Staten Island,GEORGE,12
Staten Island,CHEWY,12
Manhattan,WAFFLES,12
Bronx,XENA,12
Manhattan,BUZZ,12
Queens,FINN,12
Brooklyn,ZELDA,12
Brooklyn,SPARKY ,12
Manhattan,NUGGET,12
Brooklyn,ATHENA,12
Queens,YOGI,12
Manhattan,BEAN,12
Queens,LEIA,12
Queens,MISSY ,12
Queens,QUEENIE,12
Brooklyn,APRIL,12
Brooklyn,HARPER,12
Bronx,DINO,12
Manhattan,JAMES,12
Manhattan,MAPLE,12
Brooklyn,GOOSE,12
Staten Island,OZZY,12
Manhattan,BUTTERS,12
Staten Island,AMBER,12
Brooklyn,WINSTON ,12
Brooklyn,FRANK,12
Queens,JORDAN,12
Manhattan,MORGAN,12
Brooklyn,MR ,12
Manhattan,BANJO,12
Brooklyn,PETE,12
Queens,CHARLEY,12
Manhattan,JANE,12
Manhattan,ZOLA,12
Bronx,YOGI,12
Manhattan,ARCHER,12
Manhattan,TRUFFLE,12
Manhattan,SKYE,12
Manhattan,TREVOR,12
Manhattan,CHESTER ,12
Queens,SAMMY ,12
Staten Island,ACE,12
Bronx,SNOW,12
Manhattan,AJAX,12
Manhattan,PETER,12
Manhattan,CHARLOTTE ,12
Bronx,GIZMO ,12
Staten Island,SPIKE,12
Queens,DIAMOND ,12
Queens,SNICKERS,12
Queens,MADDIE,12
Bronx,MISSY ,12
Bronx,ZOE,12
Queens,PARIS,12
Manhattan,RUDY ,12
Brooklyn,ALEX,12
Brooklyn,MURRAY,12
Manhattan,CARTER,12
Staten Island,GUCCI,12
Manhattan,FITZ,11
Bronx,JACK ,11
Bronx,BAM ,11
Manhattan,PARKER ,11
Queens,DOTTIE,11
Queens,BEAU,11
Manhattan,NAPOLEON ,11
Manhattan,TINY,11
Staten Island,SNOWBALL,11
Manhattan,TARA,11
Brooklyn,HARVEY,11
Bronx,MARLEY,11
Manhattan,CHASE ,11
Manhattan,INDY,11
Brooklyn,SAMANTHA,11
Queens,OSCAR ,11
Brooklyn,MILES,11
Manhattan,SCRUFFY,11
Staten Island,JASPER,11
Manhattan,SAVANNAH,11
Brooklyn,LILY ,11
Staten Island,MADISON,11
Staten Island,ELVIS,11
Manhattan,PRECIOUS ,11
Brooklyn,BOOTS,11
Brooklyn,TOMMY,11
Queens,NOVA,11
Brooklyn,SCARLET,11
Bronx,STAR,11
Bronx,LUCAS,11
Queens,PEPE,11
Manhattan,SARAH,11
Staten Island,LEO ,11
Queens,CASSIE,11
Manhattan,WYATT,11
Brooklyn,OZZIE,11
Manhattan,INDIE,11
Brooklyn,HOPE,11
Staten Island,SCRUFFY,11
Brooklyn,SNOWBALL ,11
Brooklyn,TOTO,11
Bronx,MIKEY,11
Staten Island,SHADOW ,11
Manhattan,JAX ,11
Brooklyn,SKYE,11
Brooklyn,GRACIE ,11
Brooklyn,TANK,11
Queens,JESSE,11
Manhattan,MILLIE ,11
Queens,JADE,11
Brooklyn,PATCHES,11
Manhattan,YUKI,11
Manhattan,MACK,11
Bronx,SMOKEY,11
Manhattan,MAYA ,11
Manhattan,NEO,11
Manhattan,RUSTY ,11
Manhattan,RALPH,11
Manhattan,REX ,11
Manhattan,DEXTER ,11
Manhattan,EMILY,11
Queens,BRODY,11
Manhattan,JADE,11
Brooklyn,LUCAS,11
Queens,RICKY,11
Bronx,ANGEL ,11
Manhattan,AMY,11
Manhattan,BUDDHA,11
Queens,SHELBY,11
Manhattan,PUPPY,11
Manhattan,MISHA,11
Queens,MIMI ,11
Bronx,SCOOBY,11
Brooklyn,DYLAN,11
Manhattan,SHAGGY,11
Staten Island,BROWNIE,11
Manhattan,DIXIE ,11
Manhattan,BRONX,11
Brooklyn,BAMBI,11
Bronx,SKY,11
Queens,SIMBA ,11
Brooklyn,OPIE,11
Manhattan,KHLOE,11
Brooklyn,OSCAR ,11
Manhattan,HENDRIX,11
Staten Island,CHESTER,11
Queens,SOPHIA ,11
Brooklyn,ZERO,11
Manhattan,CHEWY ,11
Queens,BENTLEY ,11
Bronx,LAYLA ,11
Manhattan,MOBY,11
Brooklyn,SUNSHINE,11
Brooklyn,SHAGGY,11
Manhattan,CHEWBACCA,11
Manhattan,AXEL,11
Manhattan,DOMINO,11
Brooklyn,FRANKLIN,11
Brooklyn,RICO,11
Manhattan,SUSIE,11
Queens,GHOST,11
Brooklyn,CALLIE,11
Brooklyn,MARCUS,11
Manhattan,HENRI,11
Manhattan,MICKEY ,11
Manhattan,BRANDY,11
Queens,FIONA,11
Manhattan,VALENTINO,11
Bronx,SPANKY,11
Brooklyn,COOPER ,11
Queens,MELO,11
Staten Island,JAKE ,11
Manhattan,PIERRE,11
Manhattan,KOBE ,11
Queens,HACHI,11
Brooklyn,THEO,11
Manhattan,BOGEY,11
Brooklyn,TIFFANY,11
Queens,TOTO,11
Brooklyn,YOGI,11
Manhattan,FRANKIE ,11
Manhattan,PATCHES,11
Brooklyn,CAPTAIN,11
Brooklyn,SOPHIA ,11
Brooklyn,LEXIE,11
Manhattan,PICKLES,11
Manhattan,BILLIE ,11
Brooklyn,OZZY,11
Manhattan,ROO,11
Brooklyn,PUMPKIN,11
Manhattan,SNOWY,11
Staten Island,SNICKERS,11
Queens,OLIVIA,11
Queens,MILA,11
Brooklyn,BRODY,11
Manhattan,DARCY,11
Manhattan,LOUIE ,11
Brooklyn,FOXY ,11
Brooklyn,MISTY,11
Staten Island,PRINCE ,11
Brooklyn,NEMO,11
Staten Island,SOPHIA,11
Staten Island,TRIXIE,11
Staten Island,ANNIE,11
Manhattan,FIONA ,11
Queens,ENZO,11
Queens,LACEY,11
Manhattan,KODI,11
Manhattan,VITO,11
Brooklyn,SAMSON ,11
Manhattan,LULA,11
Queens,CHIP,11
Manhattan,VENUS,11
Manhattan,CUPCAKE,11
Queens,EVA,11
Manhattan,WALTER ,11
Brooklyn,BRANDY,11
Manhattan,MADDIE ,11
Brooklyn,PIPPA,11
Queens,OLLIE,11
Manhattan,KIRA,11
Queens,GUS ,11
Manhattan,STANLEY ,11
Queens,NALA ,11
Manhattan,HOPE,11
Queens,TINY,11
Brooklyn,SNOWBALL,11
Manhattan,PIXIE,11
Queens,SOFIA,11
Queens,ACE ,11
Manhattan,ZUZU,11
Brooklyn,BIANCA,11
Staten Island,NO ,11
Queens,REX ,11
Queens,MONTY,10
Brooklyn,NOLA,10
Bronx,DIVA ,10
Brooklyn,MOOKIE,10
Manhattan,EDIE,10
Brooklyn,TIGER ,10
Bronx,LOGAN,10
Staten Island,LULU ,10
Queens,MINI,10
Manhattan,KITTY,10
Bronx,CASPER,10
Brooklyn,NIKKI,10
Manhattan,DIVA,10
Brooklyn,LACY,10
Manhattan,OPIE,10
Manhattan,EVA,10
Brooklyn,BLAKE,10
Queens,HANNAH,10
Manhattan,WILLIAM,10
Queens,AXEL,10
Queens,SPENCER,10
Brooklyn,PICKLE,10
Manhattan,SAGE,10
Brooklyn,REMY ,10
Manhattan,BENSON,10
Staten Island,XENA,10
Manhattan,PHOEBE ,10
Manhattan,NIGEL,10
Manhattan,DEE ,10
Manhattan,SONNY,10
Brooklyn,SNOWY,10
Manhattan,AJ,10
Staten Island,CHAMP,10
Manhattan,BODIE,10
Manhattan,JOE,10
Queens,MILEY,10
Manhattan,CLIO,10
Staten Island,ZOEY ,10
Brooklyn,LILO,10
Queens,AMY,10
Brooklyn,SNOW ,10
Brooklyn,PEBBLES ,10
Brooklyn,LULA,10
Manhattan,NOLA,10
Brooklyn,SCOUT ,10
Queens,POLO,10
Brooklyn,CHASE ,10
Brooklyn,PUPPY,10
Staten Island,SHEA,10
Queens,MARTY,10
Brooklyn,PANCHO,10
Brooklyn,LOU,10
Brooklyn,KUMA,10
Manhattan,CALVIN,10
Manhattan,LYLA,10
Manhattan,FAITH,10
Brooklyn,FINLEY,10
Manhattan,JET,10
Brooklyn,BULLET,10
Manhattan,TROUBLE,10
Manhattan,LEILA,10
Manhattan,GOOSE,10
Brooklyn,PEARL,10
Staten Island,BRANDY ,10
Staten Island,LUCA,10
Manhattan,KIKI ,10
Brooklyn,JENNY,10
Brooklyn,HERSHEY ,10
Brooklyn,FENDI,10
Manhattan,DUTCH,10
Manhattan,TROY,10
Queens,JESSIE ,10
Queens,LILO,10
Brooklyn,NINA ,10
Manhattan,TOTO,10
Queens,PEBBLES ,10
Staten Island,RAMBO,10
Manhattan,KANE,10
Staten Island,ELLIE,10
Queens,ROMEO ,10
Brooklyn,TITAN,10
Manhattan,MAXI,10
Manhattan,SYDNEY ,10
Manhattan,WINTER,10
Queens,ROCCO ,10
Manhattan,MILOU,10
Manhattan,ELEANOR,10
Staten Island,EMMA,10
Brooklyn,CLEOPATRA,10
Brooklyn,PEPE,10
Manhattan,NELLIE ,10
Manhattan,WINNIE ,10
Bronx,DAKOTA,10
Queens,SPOT,10
Manhattan,TRAVIS,10
Manhattan,KIWI,10
Brooklyn,KHLOE,10
Queens,CASEY ,10
Brooklyn,ASH,10
Manhattan,SUNNY ,10
Queens,DIESEL ,10
Bronx,ATHENA,10
Queens,DELILAH,10
Manhattan,FLORA,10
Queens,EMILY,10
Brooklyn,MADDIE,10
Queens,KODY,10
Queens,HAPPY ,10
Brooklyn,TERRY,10
Bronx,ANGEL,10
Brooklyn,MYA,10
Brooklyn,BETSY,10
Manhattan,LINDA,10
Staten Island,COCOA,10
Manhattan,KINGSTON,10
Bronx,MIDNIGHT,10
Queens,BANDIT ,10
Brooklyn,BRANDI,10
Brooklyn,HUNTER ,10
Manhattan,TOBIAS,10
Manhattan,BLACKY,10
Brooklyn,SPARTACUS,10
Manhattan,TIGER ,10
Brooklyn,RED,10
Brooklyn,JOSIE,10
Manhattan,BUTCH,10
Queens,CUPCAKE,10
Manhattan,RIO,10
Manhattan,DAPHNE,10
Bronx,MURPHY,10
Manhattan,GIA,10
Manhattan,LEROY,10
Bronx,CASEY,10
Manhattan,HAPPY ,10
Manhattan,CASHEW,10
Queens,FRED,10
Staten Island,SAMSON,10
Brooklyn,MISS ,10
Queens,HARLEY ,10
Manhattan,SAWYER,10
Manhattan,HACHI,10
Manhattan,TIFFANY,10
Manhattan,GIGI ,10
Brooklyn,HARLEY ,10
Queens,YODA,10
Brooklyn,ROCKO,10
Brooklyn,RICKY,10
Brooklyn,BENJI ,10
Bronx,DUKE,10
Brooklyn,AVA,10
Brooklyn,THOMAS,10
Queens,BEBE,10
Brooklyn,JASMINE,10
Manhattan,MISSY ,10
Manhattan,STEWIE,10
Staten Island,DUKE ,10
Manhattan,BRADY ,10
Brooklyn,DJ,10
Queens,ANGIE,10
Queens,MUNECA,10
Bronx,THUNDER,10
Queens,MOMO,10
Brooklyn,EDDIE,10
Manhattan,MUGSY,10
Brooklyn,SHILOH,10
Brooklyn,PEPPER ,10
Queens,DIVA,10
Manhattan,ZORRO,10
Queens,SPIKEY,10
Queens,TANGO,10
Staten Island,KODA,10
Staten Island,MARLEY,10
Brooklyn,JESSIE ,10
Bronx,MOLLY ,10
Queens,ELLA,10
Manhattan,ELSIE,10
Manhattan,BIGGIE ,10
Brooklyn,YUKI,10
Queens,HENRY ,10
Bronx,KANE,10
Queens,JASPER ,10
Bronx,TINY ,10
Bronx,DIAMOND ,10
Brooklyn,LOUISE,10
Brooklyn,BAM ,10
Manhattan,ROMEO ,10
Staten Island,BISCUIT ,10
Bronx,SANDY ,10
Staten Island,BOOMER,10
Bronx,BROOKLYN,10
Queens,SHORTY,10
Manhattan,CORA,10
Manhattan,ASPEN,10
Bronx,BOOMER,10
Manhattan,GUINNESS,10
Brooklyn,KELLY,10
Manhattan,TRIXIE ,10
Manhattan,WILLY,10
Queens,BAMBI,10
Staten Island,UNKNOWN ,10
Bronx,JADE,10
Queens,KELLY,10
Manhattan,BUBBA,10
Brooklyn,CHARLEY,10
Brooklyn,BETTY ,10
Manhattan,CECE,10
Queens,ALICE,10
Manhattan,ISIS,10
Brooklyn,JASPER ,10
Manhattan,NOVA,10
Brooklyn,CHI ,10
Brooklyn,CHANEL,10
Queens,MOCHA ,10
Manhattan,POLLY,9
Manhattan,FRANCES,9
Brooklyn,BLAZE,9
Manhattan,AUDREY,9
Manhattan,BRODY ,9
Brooklyn,CHELSEA ,9
Staten Island,THOR,9
Manhattan,TUX,9
Queens,MACK,9
Manhattan,THOMAS,9
Manhattan,MR ,9
Bronx,LITTLE ,9
