UID,Borough,Gender
22710,Bronx,M
22711,Manhattan,M
22712,Manhattan,M
22713,Manhattan,F
22714,Queens,M
22715,Queens,M
22716,Manhattan,F
22717,Bronx,M
22718,Manhattan,F
22719,Bronx,F
22720,Brooklyn,M
22721,Brooklyn,F
22722,Brooklyn,M
22723,Queens,M
22724,Queens,M
22725,Brooklyn,F
22726,Manhattan,F
22727,Brooklyn,M
22728,Manhattan,F
22729,Manhattan,M
22730,Queens,F
22731,Staten Island,M
22732,Bronx,F
22733,Staten Island,F
22734,Queens,F
22735,Manhattan,F
22736,Manhattan,M
22737,Staten Island,M
22738,Bronx,F
22739,Manhattan,F
22740,Manhattan,F
22741,Queens,F
22742,Manhattan,F
22743,Brooklyn,M
22744,Brooklyn,M
22745,Brooklyn,F
22746,Manhattan,M
22747,Bronx,F
22748,Queens,M
22749,Brooklyn,F
22750,Brooklyn,M
22751,Brooklyn,M
22752,Manhattan,M
22753,Manhattan,F
22754,Staten Island,M
22755,Brooklyn,M
22756,Brooklyn,M
22757,Bronx,F
22758,Manhattan,M
22759,Queens,M
22760,Bronx,M
22761,Queens,F
22762,Brooklyn,M
22764,Manhattan,M
22765,Queens,F
22766,Manhattan,M
22767,Brooklyn,M
22768,Queens,M
22769,Staten Island,M
22770,Staten Island,M
22771,Manhattan,F
22772,Brooklyn,F
22773,Brooklyn,M
22774,Manhattan,F
22775,Manhattan,F
22776,Manhattan,M
22777,Manhattan,M
22778,Bronx,M
22779,Brooklyn,M
22780,Manhattan,M
22781,Queens,F
22782,Manhattan,M
22783,Queens,M
22784,Manhattan,F
22785,Queens,F
22786,Staten Island,F
22787,Manhattan,M
22788,Brooklyn,M
22789,Queens,F
22790,Brooklyn,F
22791,Queens,M
22792,Brooklyn,M
22793,Queens,M
22794,Queens,F
22795,Bronx,M
22796,Manhattan,F
22797,Staten Island,M
22798,Queens,M
22799,Brooklyn,M
22800,Bronx,F
22801,Manhattan,F
22802,Manhattan,F
22803,Manhattan,F
22804,Brooklyn,F
22805,Manhattan,F
22806,Brooklyn,F
22807,Manhattan,M
22808,Brooklyn,M
22809,Manhattan,F
22810,Manhattan,F
22811,Staten Island,M
22812,Bronx,M
22813,Manhattan,F
22814,Manhattan,F
22815,Queens,M
22816,Brooklyn,M
22817,Brooklyn,F
22818,Queens,F
22819,Staten Island,F
22820,Queens,M
22821,Manhattan,M
22822,Manhattan,M
22823,Brooklyn,M
22824,Manhattan,M
22826,Manhattan,M
22827,Manhattan,F
22829,Brooklyn,M
22830,Brooklyn,F
22831,Manhattan,M
22832,Staten Island,M
22833,Bronx,M
22834,Queens,M
22835,Manhattan,M
22836,Bronx,M
22837,Brooklyn,F
22838,Brooklyn,F
22839,Manhattan,M
22840,Brooklyn,F
22841,Manhattan,M
22842,Manhattan,F
22843,Brooklyn,F
22844,Manhattan,F
22845,Manhattan,F
22846,Bronx,M
22847,Brooklyn,F
22848,Manhattan,M
22849,Manhattan,M
22850,Queens,M
22851,Manhattan,F
22852,Brooklyn,F
22853,Manhattan,M
22857,Queens,M
22858,Queens,M
22859,Manhattan,M
22860,Brooklyn,M
22861,Brooklyn,M
22862,Staten Island,M
22863,Queens,M
22864,Brooklyn,F
22865,Manhattan,F
22866,Staten Island,F
22867,Brooklyn,F
22868,Queens,F
22869,Manhattan,F
22870,Brooklyn,F
22871,Manhattan,F
22872,Staten Island,M
22873,Brooklyn,M
22874,Queens,M
22875,Manhattan,M
22876,Manhattan,F
22877,Queens,M
22878,Brooklyn,M
22879,Queens,F
22880,Queens,F
22881,Manhattan,M
22882,Brooklyn,M
22883,Queens,M
22884,Staten Island,F
22885,Brooklyn,F
22886,Brooklyn,M
22887,Staten Island,F
22888,Manhattan,F
22889,Brooklyn,F
22890,Staten Island,F
22891,Brooklyn,F
22892,Staten Island,M
22893,Bronx,F
22894,Manhattan,M
22895,Bronx,M
22896,Queens,F
22897,Bronx,F
22898,Brooklyn,F
22899,Queens,F
22900,Staten Island,M
22901,Queens,M
22902,Bronx,M
22903,Bronx,F
22904,Manhattan,M
22905,Staten Island,F
22906,Staten Island,F
22907,Bronx,M
22908,Brooklyn,F
22909,Queens,F
22910,Queens,M
22911,Manhattan,F
22912,Manhattan,F
22913,Brooklyn,M
22914,Queens,M
22915,Brooklyn,F
22916,Bronx,F
22917,Manhattan,M
22918,Staten Island,M
22919,Brooklyn,M
22920,Staten Island,M
22921,Manhattan,M
22922,Staten Island,M
22923,Manhattan,M
22924,Staten Island,F
22925,Staten Island,M
22926,Queens,M
22927,Queens,M
22928,Manhattan,M
22929,Manhattan,M
22931,Manhattan,F
22932,Queens,F
22933,Queens,M
22934,Manhattan,F
22935,Manhattan,M
22936,Manhattan,F
22937,Manhattan,F
22938,Staten Island,M
22939,Queens,F
22940,Manhattan,M
22941,Queens,F
22942,Brooklyn,F
22943,Manhattan,M
22944,Brooklyn,F
22945,Staten Island,F
22946,Manhattan,F
22947,Bronx,M
22948,Queens,M
22958,Brooklyn,F
22959,Brooklyn,F
22960,Manhattan,M
22961,Brooklyn,M
22962,Queens,F
22963,Brooklyn,F
22965,Brooklyn,M
22966,Brooklyn,M
22967,Bronx,M
22968,Bronx,M
22969,Staten Island,F
22972,Queens,M
22973,Manhattan,M
22974,Manhattan,M
22975,Brooklyn,M
22976,Staten Island,M
22977,Bronx,F
22978,Bronx,F
22979,Manhattan,M
22980,Brooklyn,M
22981,Queens,M
22982,Brooklyn,M
22983,Brooklyn,M
22984,Queens,F
22985,Manhattan,M
22986,Staten Island,M
22987,Manhattan,M
22988,Queens,M
22989,Manhattan,F
22990,Queens,F
22991,Manhattan,F
22992,Brooklyn,F
22993,Queens,F
22994,Manhattan,F
22995,Bronx,F
22996,Brooklyn,F
22997,Bronx,F
22998,Queens,M
22999,Brooklyn,F
23000,Manhattan,F
23001,Manhattan,F
23002,Brooklyn,F
23003,Brooklyn,M
23004,Manhattan,F
23005,Brooklyn,M
23006,Manhattan,F
23007,Queens,M
23008,Queens,M
23009,Manhattan,M
23010,Manhattan,M
23011,Queens,F
23012,Queens,F
23013,Queens,F
23014,Staten Island,F
23015,Manhattan,M
23016,Brooklyn,M
23017,Queens,F
23018,Brooklyn,F
23019,Brooklyn,M
23020,Bronx,M
23021,Brooklyn,F
23022,Staten Island,F
23023,Manhattan,M
23024,Manhattan,F
23025,Queens,F
23026,Manhattan,F
23027,Staten Island,F
23028,Manhattan,F
23029,Manhattan,F
23030,Bronx,F
23031,Manhattan,F
23032,Manhattan,M
23033,Queens,M
23034,Manhattan,F
23035,Brooklyn,F
23036,Bronx,M
23037,Queens,M
23038,Brooklyn,M
23039,Bronx,F
23040,Manhattan,F
23041,Brooklyn,F
23042,Manhattan,M
23043,Queens,F
23044,Brooklyn,F
23045,Bronx,F
23046,Bronx,M
23047,Queens,M
23050,Brooklyn,M
23051,Queens,M
23052,Brooklyn,F
23053,Brooklyn,F
23054,Queens,F
23055,Bronx,M
23056,Manhattan,F
23057,Brooklyn,F
23058,Brooklyn,F
23059,Queens,M
23060,Bronx,F
23061,Brooklyn,M
23062,Queens,M
23063,Bronx,F
23064,Bronx,F
23065,Bronx,F
23066,Manhattan,F
23067,Queens,F
23068,Staten Island,M
23069,Bronx,M
23070,Bronx,M
23071,Bronx,M
23072,Queens,F
23073,Staten Island,F
23074,Manhattan,M
23075,Queens,F
23076,Staten Island,F
23077,Manhattan,M
23078,Brooklyn,F
23079,Manhattan,M
23080,Queens,F
23081,Manhattan,F
23082,Brooklyn,F
23083,Staten Island,M
23084,Manhattan,M
23085,Manhattan,M
23086,Manhattan,F
23087,Queens,F
23088,Staten Island,M
23089,Brooklyn,F
23090,Manhattan,F
23091,Brooklyn,F
23092,Brooklyn,M
23093,Bronx,F
23094,Bronx,M
23095,Staten Island,F
23096,Manhattan,M
23097,Brooklyn,F
23098,Bronx,M
23099,Manhattan,M
23100,Manhattan,M
23101,Manhattan,M
23102,Queens,M
23103,Queens,M
23104,Brooklyn,M
23105,Queens,M
23106,Manhattan,M
23107,Brooklyn,M
23108,Brooklyn,M
23109,Queens,M
23111,Bronx,M
23112,Queens,F
23113,Manhattan,F
23114,Brooklyn,F
23115,Manhattan,M
23116,Manhattan,F
23117,Brooklyn,F
23118,Manhattan,F
23119,Brooklyn,F
23120,Staten Island,F
23121,Manhattan,F
23122,Brooklyn,F
23123,Brooklyn,F
23124,Manhattan,F
23125,Brooklyn,F
23126,Brooklyn,M
23127,Brooklyn,M
23128,Queens,M
23129,Bronx,M
23130,Queens,M
23131,Queens,M
23132,Manhattan,F
23133,Brooklyn,M
23134,Manhattan,F
23135,Queens,M
23136,Bronx,F
23137,Brooklyn,M
23138,Manhattan,F
23139,Bronx,M
23140,Staten Island,M
23141,Brooklyn,F
23142,Brooklyn,F
23143,Manhattan,F
23144,Brooklyn,M
23145,Brooklyn,M
23146,Brooklyn,M
23147,Queens,F
23148,Manhattan,M
23149,Queens,F
23150,Manhattan,F
23151,Manhattan,M
23152,Manhattan,F
23153,Brooklyn,M
23154,Staten Island,M
23155,Brooklyn,F
23156,Bronx,M
23157,Queens,F
23158,Staten Island,M
23159,Manhattan,M
23160,Queens,M
23161,Bronx,M
23162,Bronx,M
23163,Manhattan,M
23164,Queens,F
23165,Staten Island,F
23166,Brooklyn,M
23167,Staten Island,F
23168,Queens,F
23169,Manhattan,M
23170,Brooklyn,M
23171,Brooklyn,M
23172,Staten Island,M
23173,Manhattan,M
23174,Manhattan,F
23175,Brooklyn,F
23176,Brooklyn,F
23182,Manhattan,F
23183,Staten Island,F
23184,Bronx,F
23186,Manhattan,M
23187,Brooklyn,F
23188,Manhattan,M
23189,Brooklyn,M
23190,Queens,M
23191,Manhattan,M
23192,Brooklyn,M
23193,Brooklyn,M
23194,Manhattan,M
23195,Manhattan,F
23196,Manhattan,M
23197,Brooklyn,F
23198,Bronx,M
23199,Brooklyn,M
23200,Brooklyn,M
23201,Manhattan,M
23202,Queens,F
23203,Manhattan,M
23204,Manhattan,M
23205,Manhattan,M
23206,Brooklyn,F
23207,Queens,F
23208,Brooklyn,M
23209,Queens,M
23210,Brooklyn,M
23211,Queens,M
23212,Manhattan,F
23213,Bronx,M
23214,Staten Island,M
23215,Manhattan,F
23216,Brooklyn,F
23217,Brooklyn,M
23218,Brooklyn,F
23219,Queens,F
23220,Brooklyn,M
23221,Manhattan,F
23222,Manhattan,F
23223,Brooklyn,F
23224,Brooklyn,M
23225,Manhattan,M
23226,Manhattan,F
23227,Brooklyn,M
23228,Manhattan,M
23229,Brooklyn,M
23230,Bronx,M
23231,Manhattan,F
23232,Brooklyn,M
23233,Queens,F
23234,Brooklyn,M
23235,Manhattan,F
23236,Manhattan,F
23237,Brooklyn,M
23238,Brooklyn,M
23239,Manhattan,M
23240,Brooklyn,M
23241,Manhattan,M
23242,Bronx,F
23243,Manhattan,M
23244,Brooklyn,M
23245,Staten Island,M
23246,Queens,F
23247,Queens,M
23248,Queens,M
23249,Brooklyn,F
23250,Brooklyn,F
23251,Manhattan,M
23252,Queens,F
23253,Brooklyn,F
23254,Manhattan,M
23255,Manhattan,F
23256,Manhattan,M
23257,Brooklyn,M
23258,Brooklyn,M
23259,Brooklyn,M
23260,Brooklyn,M
23261,Brooklyn,M
23262,Queens,F
23263,Brooklyn,M
23264,Queens,F
23265,Bronx,M
23266,Queens,M
23269,Staten Island,M
23270,Brooklyn,F
23271,Staten Island,F
23272,Staten Island,M
23273,Manhattan,M
23274,Brooklyn,F
23275,Staten Island,F
23276,Brooklyn,F
23277,Queens,M
23278,Queens,F
23279,Brooklyn,F
23280,Manhattan,F
23281,Bronx,F
23282,Manhattan,F
23284,Brooklyn,M
23285,Bronx,F
23286,Queens,F
23287,Brooklyn,F
23288,Manhattan,M
23289,Manhattan,F
23290,Staten Island,M
23291,Bronx,M
23292,Brooklyn,M
23293,Brooklyn,F
23294,Manhattan,F
23295,Manhattan,F
23296,Manhattan,F
23297,Queens,F
23298,Brooklyn,F
23299,Queens,M
23300,Queens,M
23301,Manhattan,F
23302,Brooklyn,F
23303,Brooklyn,M
23304,Bronx,F
23305,Queens,F
23306,Manhattan,F
23307,Manhattan,F
23308,Brooklyn,M
23310,Queens,M
23311,Manhattan,F
23312,Brooklyn,M
23313,Brooklyn,M
23314,Queens,F
23315,Queens,F
23316,Queens,F
23317,Brooklyn,F
23318,Manhattan,M
23319,Manhattan,M
23320,Brooklyn,M
23321,Brooklyn,M
23322,Bronx,F
23323,Manhattan,M
23324,Manhattan,F
23325,Manhattan,M
23326,Brooklyn,M
23327,Brooklyn,M
23328,Queens,M
23329,Bronx,M
23330,Queens,F
23331,Brooklyn,M
23332,Manhattan,M
23333,Manhattan,M
23334,Brooklyn,F
23335,Brooklyn,M
23336,Brooklyn,M
23337,Manhattan,F
23338,Bronx,M
23340,Staten Island,M
23341,Brooklyn,M
23342,Manhattan,F
23343,Brooklyn,M
23344,Bronx,F
23345,Queens,F
23346,Manhattan,F
23347,Brooklyn,M
23348,Queens,M
23349,Manhattan,M
23350,Brooklyn,M
23351,Staten Island,M
23352,Bronx,M
23353,Brooklyn,F
23354,Manhattan,M
23355,Manhattan,M
23356,Manhattan,F
23358,Manhattan,M
23363,Queens,M
23364,Queens,M
23365,Brooklyn,M
23366,Manhattan,M
23367,Manhattan,M
23368,Queens,F
23369,Queens,M
23370,Brooklyn,M
23371,Staten Island,M
23372,Manhattan,M
23373,Brooklyn,M
23374,Staten Island,F
23375,Manhattan,F
23376,Brooklyn,F
23377,Brooklyn,M
23378,Manhattan,F
23379,Brooklyn,M
23380,Bronx,M
23381,Manhattan,F
23382,Staten Island,M
23383,Queens,F
23384,Queens,F
23385,Brooklyn,M
23386,Brooklyn,M
23387,Manhattan,F
23388,Manhattan,M
23389,Brooklyn,M
23390,Bronx,M
23391,Staten Island,M
23392,Bronx,M
23393,Brooklyn,M
23394,Brooklyn,M
23395,Queens,M
23396,Brooklyn,M
23397,Queens,F
23398,Staten Island,M
23399,Brooklyn,F
23400,Brooklyn,F
23401,Manhattan,F
23402,Manhattan,F
23403,Staten Island,F
23404,Brooklyn,M
23405,Manhattan,M
23406,Manhattan,M
23407,Bronx,F
23408,Queens,M
23409,Staten Island,M
23410,Brooklyn,M
23411,Bronx,F
23412,Queens,F
23413,Queens,F
23414,Queens,F
23415,Queens,F
23416,Bronx,F
23417,Bronx,F
23418,Staten Island,F
23419,Queens,M
23420,Brooklyn,F
23421,Queens,F
23422,Brooklyn,M
23423,Staten Island,M
23424,Bronx,M
23425,Brooklyn,M
23426,Manhattan,M
23427,Brooklyn,M
23428,Manhattan,F
23429,Manhattan,F
23430,Brooklyn,M
23431,Staten Island,F
23432,Staten Island,F
23433,Brooklyn,M
23434,Brooklyn,M
23435,Manhattan,F
23436,Brooklyn,F
23437,Manhattan,M
23438,Queens,M
23439,Brooklyn,M
23440,Manhattan,M
23441,Staten Island,M
23442,Brooklyn,M
23443,Queens,M
23444,Brooklyn,F
23445,Bronx,F
23446,Manhattan,M
23447,Manhattan,F
23448,Bronx,M
23449,Bronx,M
23450,Manhattan,M
23451,Queens,M
23452,Manhattan,F
23453,Manhattan,M
23454,Manhattan,M
23455,Brooklyn,F
23456,Manhattan,F
23457,Queens,F
23458,Bronx,F
23459,Bronx,M
23460,Bronx,F
23461,Brooklyn,F
23462,Manhattan,F
23463,Manhattan,F
23464,Manhattan,F
23465,Manhattan,F
23466,Manhattan,F
23467,Manhattan,F
23468,Queens,F
23469,Brooklyn,F
23470,Staten Island,M
23471,Brooklyn,M
23472,Manhattan,F
23473,Manhattan,M
23474,Bronx,F
23475,Staten Island,F
23476,Queens,F
23477,Manhattan,M
23478,Manhattan,F
23479,Queens,M
23480,Staten Island,M
23481,Bronx,F
23482,Staten Island,F
23483,Manhattan,M
23484,Manhattan,M
23485,Brooklyn,F
23490,Staten Island,M
23491,Brooklyn,F
23492,Manhattan,M
23493,Staten Island,M
23494,Manhattan,M
23495,Manhattan,F
23496,Brooklyn,M
23497,Brooklyn,F
23498,Manhattan,F
23499,Queens,F
23500,Queens,F
23501,Brooklyn,M
23502,Manhattan,F
23503,Manhattan,M
23504,Manhattan,M
23505,Manhattan,F
23506,Manhattan,F
23507,Manhattan,F
23508,Manhattan,M
23509,Brooklyn,M
23510,Manhattan,F
23511,Queens,F
23512,Queens,F
23513,Queens,F
23514,Queens,M
23515,Manhattan,F
23516,Brooklyn,F
23517,Manhattan,F
23518,Staten Island,M
23519,Manhattan,M
23520,Brooklyn,M
23521,Staten Island,F
23522,Brooklyn,M
23523,Brooklyn,M
23524,Queens,M
23525,Queens,F
23526,Manhattan,M
23527,Manhattan,F
23528,Manhattan,F
23529,Manhattan,F
23530,Queens,M
23531,Manhattan,M
23532,Manhattan,F
23533,Manhattan,F
23534,Staten Island,F
23535,Manhattan,M
23536,Brooklyn,F
23537,Manhattan,F
23538,Brooklyn,M
23539,Manhattan,M
23540,Manhattan,F
23541,Manhattan,F
23542,Staten Island,M
23543,Manhattan,F
23544,Brooklyn,F
23545,Brooklyn,F
23546,Brooklyn,F
23547,Manhattan,F
23548,Queens,M
23549,Manhattan,M
23550,Queens,F
23551,Manhattan,F
23552,Manhattan,F
23553,Brooklyn,M
23554,Manhattan,F
23555,Brooklyn,F
23556,Manhattan,M
23557,Manhattan,F
23558,Manhattan,M
23559,Manhattan,F
23560,Manhattan,F
23561,Brooklyn,M
23562,Manhattan,M
23563,Brooklyn,M
23564,Manhattan,F
23565,Queens,F
23566,Queens,M
23567,Queens,M
23568,Brooklyn,M
23569,Queens,M
23570,Queens,F
23571,Brooklyn,M
23572,Brooklyn,M
23573,Manhattan,M
23574,Queens,M
23575,Brooklyn,M
23576,Queens,M
23577,Manhattan,F
23578,Staten Island,M
23579,Queens,M
23580,Brooklyn,M
23581,Brooklyn,M
23582,Brooklyn,M
23583,Manhattan,F
23584,Brooklyn,F
23585,Brooklyn,M
23586,Queens,M
23587,Bronx,M
23588,Queens,M
23589,Queens,F
23590,Brooklyn,F
23591,Brooklyn,M
23592,Bronx,F
23593,Queens,M
23594,Brooklyn,M
23595,Brooklyn,F
23596,Queens,M
23597,Manhattan,M
23598,Brooklyn,F
23599,Bronx,F
23600,Manhattan,F
23601,Queens,F
23602,Manhattan,F
23603,Manhattan,F
23604,Queens,M
23605,Bronx,M
23606,Queens,M
23607,Manhattan,M
23608,Staten Island,F
23609,Brooklyn,M
23610,Manhattan,M
23611,Brooklyn,F
23612,Brooklyn,M
23613,Bronx,F
23614,Queens,M
23615,Brooklyn,M
23616,Queens,M
23617,Bronx,F
23618,Manhattan,F
23619,Queens,F
23620,Brooklyn,M
23621,Bronx,F
23622,Manhattan,M
23623,Queens,F
23624,Queens,F
23625,Brooklyn,F
23626,Manhattan,F
23627,Brooklyn,F
23628,Manhattan,F
23629,Brooklyn,F
23630,Queens,F
23631,Brooklyn,M
23632,Manhattan,M
23633,Queens,M
23634,Bronx,M
23635,Manhattan,M
23636,Staten Island,M
23637,Manhattan,F
23638,Queens,F
23639,Bronx,M
23640,Manhattan,F
23641,Brooklyn,F
23642,Brooklyn,F
23643,Bronx,M
23644,Bronx,M
23645,Brooklyn,M
23646,Brooklyn,M
23647,Manhattan,M
23648,Bronx,M
23649,Manhattan,M
23650,Manhattan,M
23651,Brooklyn,M
23652,Manhattan,M
23653,Queens,F
23654,Brooklyn,F
23655,Brooklyn,F
23656,Manhattan,M
23657,Staten Island,M
23658,Bronx,M
23659,Queens,F
23660,Brooklyn,M
23661,Queens,M
23662,Manhattan,M
23663,Manhattan,M
23664,Staten Island,F
23665,Queens,M
23666,Bronx,M
23667,Manhattan,M
23668,Manhattan,M
23669,Manhattan,F
23670,Staten Island,F
23671,Manhattan,M
23672,Manhattan,M
23673,Manhattan,M
23674,Manhattan,F
23675,Queens,M
23676,Brooklyn,M
23679,Queens,M
23680,Brooklyn,M
23681,Manhattan,M
23682,Staten Island,M
23683,Brooklyn,M
23684,Manhattan,F
23685,Manhattan,M
23686,Brooklyn,F
23687,Queens,M
23688,Queens,M
23689,Manhattan,F
23690,Manhattan,F
23691,Queens,M
23692,Manhattan,M
23693,Staten Island,F
23694,Brooklyn,F
23695,Bronx,F
23696,Manhattan,M
23697,Brooklyn,F
23698,Queens,M
23699,Brooklyn,F
23700,Manhattan,F
23701,Queens,M
23702,Brooklyn,M
23703,Brooklyn,M
23704,Bronx,F
23705,Bronx,F
23706,Queens,M
23707,Manhattan,F
23708,Bronx,F
23709,Brooklyn,M
23710,Brooklyn,M
23711,Brooklyn,M
23712,Brooklyn,M
23713,Manhattan,M
23714,Brooklyn,M
23715,Staten Island,F
23716,Manhattan,M
23717,Queens,F
23718,Queens,M
23719,Brooklyn,F
23720,Queens,M
23721,Manhattan,F
23722,Queens,F
23723,Queens,M
23724,Queens,M
23725,Queens,M
23726,Manhattan,M
23727,Queens,M
23728,Queens,M
23729,Brooklyn,F
23730,Brooklyn,F
23731,Manhattan,F
23732,Brooklyn,F
23733,Queens,M
23734,Manhattan,M
23735,Queens,M
23736,Queens,F
23737,Queens,M
23738,Manhattan,M
23739,Manhattan,M
23740,Manhattan,M
23741,Manhattan,M
23742,Manhattan,F
23743,Brooklyn,F
23744,Manhattan,M
23745,Manhattan,F
23746,Queens,F
23747,Brooklyn,F
23748,Bronx,M
23749,Queens,M
23750,Bronx,F
23751,Manhattan,F
23752,Manhattan,F
23753,Manhattan,M
23754,Manhattan,M
23755,Manhattan,F
23756,Manhattan,M
23757,Brooklyn,F
23758,Staten Island,M
23759,Queens,M
23760,Queens,F
23761,Bronx,F
23762,Manhattan,F
23763,Queens,F
23764,Brooklyn,M
23765,Manhattan,M
23766,Staten Island,M
23767,Queens,M
23768,Queens,M
23769,Queens,M
23770,Queens,M
23772,Brooklyn,M
23773,Bronx,M
23774,Queens,M
23775,Manhattan,F
23776,Manhattan,M
23777,Brooklyn,F
23778,Manhattan,F
23779,Queens,M
23780,Manhattan,M
23781,Manhattan,F
23782,Brooklyn,F
23783,Staten Island,F
23784,Queens,F
23785,Brooklyn,F
23786,Brooklyn,F
23787,Brooklyn,F
23788,Manhattan,M
23789,Bronx,F
23790,Queens,F
23791,Bronx,M
23792,Bronx,M
23793,Brooklyn,F
23794,Bronx,F
23795,Manhattan,F
23796,Manhattan,F
23797,Manhattan,M
23798,Manhattan,M
23799,Brooklyn,M
23800,Queens,F
23801,Brooklyn,M
23802,Bronx,M
23803,Manhattan,F
23804,Manhattan,F
23805,Brooklyn,M
23806,Queens,M
23807,Brooklyn,M
23808,Manhattan,M
23809,Queens,M
23810,Bronx,F
23811,Manhattan,F
23812,Bronx,M
23813,Queens,M
23814,Manhattan,M
23815,Manhattan,F
23816,Queens,F
23817,Brooklyn,M
23818,Queens,M
23819,Manhattan,F
23820,Manhattan,F
23821,Queens,F
23822,Queens,F
23823,Brooklyn,F
23824,Brooklyn,F
23825,Staten Island,M
23826,Staten Island,M
23827,Queens,F
23828,Bronx,F
23829,Manhattan,M
23830,Queens,F
23831,Queens,M
23832,Manhattan,M
23833,Manhattan,F
23834,Manhattan,F
23835,Brooklyn,M
23836,Manhattan,M
23837,Manhattan,F
23838,Manhattan,F
23839,Bronx,F
23840,Queens,F
23841,Queens,M
23842,Manhattan,F
23843,Queens,M
23844,Queens,M
23845,Manhattan,M
23846,Brooklyn,F
23847,Queens,F
23848,Brooklyn,M
23849,Manhattan,F
23850,Queens,F
23851,Queens,M
23852,Manhattan,F
23853,Bronx,M
23854,Manhattan,F
23855,Bronx,M
23856,Queens,F
23857,Brooklyn,F
23858,Manhattan,M
23859,Manhattan,M
23860,Queens,M
23861,Manhattan,F
23862,Staten Island,M
23863,Brooklyn,F
23864,Manhattan,M
23865,Brooklyn,M
23866,Brooklyn,M
23869,Queens,F
23872,Manhattan,M
23873,Manhattan,F
23874,Manhattan,F
23875,Queens,F
23876,Manhattan,M
23877,Manhattan,M
23878,Brooklyn,M
23879,Manhattan,F
23880,Brooklyn,M
23881,Brooklyn,F
23882,Queens,M
23883,Brooklyn,F
23884,Manhattan,M
23885,Brooklyn,M
23886,Manhattan,F
23887,Staten Island,F
23888,Queens,F
23889,Manhattan,F
23890,Manhattan,F
23891,Bronx,M
23892,Bronx,F
23893,Queens,M
23894,Bronx,M
23895,Queens,M
23896,Brooklyn,M
23897,Manhattan,M
23898,Queens,M
23899,Queens,F
23900,Manhattan,F
23901,Queens,M
23902,Queens,M
23903,Brooklyn,M
23904,Queens,F
23905,Manhattan,M
23906,Queens,M
23907,Queens,M
23908,Staten Island,M
23909,Brooklyn,M
23910,Queens,M
23911,Brooklyn,M
23912,Queens,F
23913,Brooklyn,F
23914,Bronx,M
23915,Queens,M
23916,Manhattan,F
23917,Queens,M
23918,Manhattan,F
23919,Manhattan,F
23920,Brooklyn,M
23921,Staten Island,F
23922,Staten Island,M
23924,Brooklyn,F
23925,Brooklyn,F
23926,Queens,M
23927,Brooklyn,M
23928,Brooklyn,M
23929,Queens,M
23930,Brooklyn,M
23931,Bronx,M
23932,Staten Island,F
23933,Manhattan,M
23934,Queens,F
23935,Manhattan,M
23936,Manhattan,M
23937,Bronx,M
23938,Brooklyn,M
23939,Brooklyn,F
23940,Manhattan,F
23941,Manhattan,M
23942,Manhattan,F
23943,Queens,M
23944,Manhattan,M
23945,Manhattan,M
23946,Manhattan,F
23947,Brooklyn,M
23948,Manhattan,M
23949,Brooklyn,M
23950,Bronx,M
23951,Manhattan,M
23952,Manhattan,M
23953,Queens,F
23954,Manhattan,M
23955,Brooklyn,F
23956,Bronx,M
23957,Queens,M
23958,Queens,M
23959,Manhattan,F
23960,Manhattan,M
23961,Queens,M
23962,Queens,M
23963,Queens,M
23964,Queens,F
23965,Brooklyn,M
23966,Brooklyn,M
23967,Brooklyn,F
23968,Queens,F
23969,Manhattan,M
23970,Brooklyn,M
23971,Staten Island,F
23972,Bronx,F
23973,Bronx,F
23974,Brooklyn,M
23975,Manhattan,F
23976,Brooklyn,M
23977,Staten Island,M
23978,Bronx,F
23979,Brooklyn,F
23980,Queens,M
23981,Queens,M
23982,Manhattan,M
23983,Queens,F
23984,Manhattan,F
23985,Queens,F
23986,Bronx,M
23987,Queens,F
23988,Manhattan,F
23989,Staten Island,M
23990,Bronx,M
23991,Bronx,M
23992,Brooklyn,M
23993,Bronx,M
23994,Queens,F
23995,Brooklyn,F
23996,Manhattan,F
23997,Brooklyn,M
23998,Staten Island,M
23999,Manhattan,M
24000,Manhattan,F
24001,Brooklyn,M
24002,Staten Island,M
24003,Manhattan,F
24004,Manhattan,F
24005,Manhattan,F
24006,Brooklyn,M
24007,Manhattan,M
24008,Queens,M
24009,Manhattan,F
24010,Queens,M
24011,Queens,M
24012,Manhattan,M
24013,Manhattan,M
24014,Brooklyn,M
24015,Manhattan,F
24016,Manhattan,F
24017,Manhattan,M
24018,Manhattan,M
24019,Queens,M
24020,Queens,M
24021,Brooklyn,F
24022,Queens,M
24023,Brooklyn,F
24024,Queens,M
24025,Staten Island,F
24026,Brooklyn,M
24027,Staten Island,M
24028,Brooklyn,M
24029,Queens,M
24030,Manhattan,F
24031,Manhattan,F
24032,Brooklyn,M
24033,Manhattan,M
24034,Staten Island,F
24035,Queens,M
24036,Brooklyn,M
24037,Bronx,M
24038,Bronx,M
24039,Manhattan,M
24040,Queens,M
24041,Brooklyn,M
24042,Brooklyn,M
24043,Manhattan,M
24044,Staten Island,M
24045,Queens,M
24046,Manhattan,M
24048,Queens,M
24049,Manhattan,M
24050,Staten Island,M
24051,Queens,M
24052,Staten Island,M
24053,Manhattan,M
24054,Manhattan,F
24055,Bronx,M
24056,Queens,F
24057,Manhattan,M
24058,Manhattan,M
24059,Staten Island,M
24060,Brooklyn,F
24061,Queens,M
24062,Queens,M
24063,Queens,M
24064,Manhattan,M
