UID,Borough,Name
1020,Bronx,LYNKS
1021,Queens,MOLLY
1022,Queens,MILEY
1023,Queens,JAXSON
1024,Brooklyn,DAISY
1025,Manhattan,BARON
1026,Brooklyn,AVA 
1027,Queens,ARIEL
1028,Manhattan,BABY
1029,Queens,BAILEY
1031,Bronx,ROCKY
1032,Manhattan,ZORA
1033,Queens,BONNILYN
1034,Bronx,BOO
1035,Staten Island,BRONSON
1036,Staten Island,BUCKS 
1037,Manhattan,PEGGY
1038,Brooklyn,ABBY
1039,Manhattan,ALLIE
1040,Brooklyn,OSCAR
1041,Staten Island,GI 
1042,Queens,SLINKY
1043,Bronx,SOPHIE
1044,Manhattan,SOFIE 
1045,Staten Island,SPARKY 
1046,Staten Island,STELLA
1047,Bronx,MUFFIN
1048,Queens,KENZI
1049,Manhattan,SHORTY
1050,Brooklyn,TYSON
1051,Bronx,RAYNA
1052,Bronx,MAX 
1053,Manhattan,MADISON 
1054,Bronx,SASHA
1055,Brooklyn,ROMEO 
1056,Manhattan,TALULLAH
1057,Bronx,YOGI
1058,Brooklyn,LUCY 
1059,Staten Island,GUS
1060,Bronx,MATTINGLY
1061,Brooklyn,ELLA
1062,Brooklyn,TESSY
1063,Brooklyn,JERRY
1064,Manhattan,MISSY
1065,Brooklyn,CHARLIE
1066,Queens,SAILOR 
1067,Manhattan,SADIE
1068,Queens,COOPER
1069,Brooklyn,COLE
1070,Manhattan,ROCKY
1071,Queens,EVA 
1072,Brooklyn,PEANUT
1073,Manhattan,SUSIE
1074,Brooklyn,OSCAR
1075,Brooklyn,OTIS
1076,Manhattan,STELLA
1077,Manhattan,PETUNIA
1078,Manhattan,PEPPER
1079,Manhattan,ANNIE
1080,Manhattan,ACCURA
1081,Manhattan,BOODA
1082,Brooklyn,KEVIN 
1083,Brooklyn,COCO 
1084,Manhattan,LUCY
1085,Manhattan,DIZZY
1086,Manhattan,NEKO 
1087,Manhattan,STANLEY
1088,Queens,SUGAR
1089,Bronx,SIMON 
1090,Queens,OZZY
1091,Manhattan,TUCKER
1092,Queens,BLYTHE
1093,Manhattan,BLUE
1094,Brooklyn,CHARLEY
1095,Manhattan,OLIVER
1096,Manhattan,LUCA
1097,Brooklyn,LEO
1098,Manhattan,SOPHIA
1099,Brooklyn,TYAPA 
1100,Bronx,BELLA
1101,Brooklyn,TEXACO 
1102,Manhattan,BENTLEY
1103,Manhattan,MIA
1104,Manhattan,DOLCE
1105,Queens,APOLLO 
1106,Staten Island,SAIYA
1107,Queens,ELLA
1108,Manhattan,AUGUSTUS
1110,Manhattan,PUMPKIN
1111,Brooklyn,REX
1112,Manhattan,HAZEL
1113,Staten Island,BILLY
1114,Manhattan,CHARLIE
1115,Manhattan,CHOCOLATE
1116,Queens,MAHALO
1117,Queens,TUCKER
1118,Brooklyn,BEAR 
1119,Queens,KELLY
1120,Queens,COCO
1121,Brooklyn,DASH
1122,Queens,LEXI
1123,Manhattan,LAYLA 
1124,Manhattan,APACHE
1125,Manhattan,GEMMA 
1126,Brooklyn,GUINNESS
1127,Brooklyn,OBI
1128,Brooklyn,OBI
1129,Bronx,GIZMO
1130,Brooklyn,HANNAH
1131,Brooklyn,MEI 
1132,Bronx,CEE-CEE
1133,Queens,RUFUS
1134,Manhattan,MOLLIE
1135,Manhattan,SEYMOUR
1136,Manhattan,BAXTER
1137,Brooklyn,LUCKY
1138,Queens,TCC
1139,Manhattan,MADIGAN
1140,Manhattan,HENDRICKS
1141,Staten Island,HANDSOME 
1142,Queens,BLANCA
1143,Manhattan,BENTLEY
1144,Manhattan,ARCHIMEDES
1145,Bronx,BROWNIE
1146,Queens,YELDA
1147,Brooklyn,NEVYN
1148,Manhattan,NOLA
1149,Bronx,MORICA
1150,Queens,COOPER
1151,Manhattan,DIGBY
1152,Bronx,BRUNO
1153,Manhattan,GRENDEL
1154,Bronx,GUCCI
1155,Manhattan,BUNNI
1156,Brooklyn,BUSTER
1157,Manhattan,PEACHES
1158,Manhattan,PEANUT
1159,Manhattan,PENELOPE
1160,Manhattan,STAVI
1161,Manhattan,TUCKER
1162,Manhattan,RANGER
1163,Manhattan,MAX
1164,Brooklyn,MARIO
1165,Manhattan,MARTHA
1166,Queens,BELLA 
1167,Brooklyn,JACOB
1168,Brooklyn,MAYA
1169,Staten Island,MOMO
1170,Manhattan,MOLLY
1171,Queens,MINGUS
1172,Manhattan,MOJA
1173,Manhattan,JOHNNIE 
1174,Queens,JAX 
1175,Manhattan,SHELBY
1176,Manhattan,SHANE 
1177,Bronx,MOLLY
1178,Manhattan,SASSY
1179,Brooklyn,RUMI
1180,Manhattan,SAMMIE 
1181,Manhattan,MBILI
1182,Brooklyn,MCDUFF
1183,Brooklyn,MAXINE
1184,Bronx,MAX
1185,Manhattan,JAMES
1186,Brooklyn,ELVIS
1187,Bronx,BARON
1188,Manhattan,BELA 
1189,Queens,BELLA
1190,Brooklyn,BEN
1191,Brooklyn,TEDDY
1192,Manhattan,THE 
1193,Queens,GUS 
1194,Manhattan,BODHI
1195,Brooklyn,HOLLY
1196,Manhattan,MAX
1197,Manhattan,REBEL
1198,Manhattan,RAVEN
1199,Manhattan,TUCKER
1201,Queens,PENELOPE 
1202,Manhattan,PEACHES
1203,Manhattan,STEWIE
1204,Brooklyn,LOLA
1205,Brooklyn,LOLA
1206,Queens,LOVEY 
1207,Queens,FOXY
1208,Brooklyn,LINDA
1209,Bronx,AMORE
1210,Brooklyn,ACE
1211,Brooklyn,GEORGE
1212,Brooklyn,OMAR
1213,Queens,GRIFFEN
1214,Queens,BRANDY
1215,Queens,BOSCO
1216,Staten Island,DEVIN
1217,Queens,DOJO
1218,Brooklyn,LEROY
1219,Staten Island,WOLFGANG
1220,Manhattan,LILLY
1221,Brooklyn,NIBBLES 
1222,Manhattan,ZOLA
1223,Bronx,ZIMMY
1224,Bronx,KELLY
1225,Queens,KATO
1226,Manhattan,COOPER
1227,Brooklyn,BALDRICK 
1228,Brooklyn,ARYTON
1229,Manhattan,AUDREY 
1230,Brooklyn,BABETTE
1231,Queens,BACI 
1232,Staten Island,ROSCO 
1233,Manhattan,ROXY
1234,Manhattan,RUBY
1236,Manhattan,WILLIE
1237,Manhattan,WILBUR
1238,Brooklyn,MR 
1239,Queens,ROONEY
1240,Brooklyn,BAO
1241,Manhattan,CONTESSA
1242,Brooklyn,COSMO
1243,Queens,KIPPER
1244,Manhattan,LILLY
1245,Queens,NICO
1246,Manhattan,NINI
1247,Staten Island,DESTINY
1248,Brooklyn,BREEZY
1249,Bronx,BROWNIE
1250,Manhattan,BUDDY
1251,Manhattan,BRUTUS
1252,Bronx,DANGER
1253,Bronx,DEBO
1254,Brooklyn,DAVOS
1255,Manhattan,OLIVIA
1256,Queens,OLLIE
1257,Brooklyn,BUDDY
1258,Manhattan,CASSIUS
1259,Manhattan,CASEY
1260,Manhattan,GIGI
1261,Brooklyn,SONNY
1262,Manhattan,SPARKY 
1263,Queens,SIR 
1264,Brooklyn,AJAX
1265,Brooklyn,ANGEL
1266,Brooklyn,ANGEL
1267,Manhattan,GABRIELLI 
1268,Queens,LILY
1269,Brooklyn,FLOWER
1270,Manhattan,LOLA 
1271,Queens,LOLA
1272,Brooklyn,SYDNEY
1273,Manhattan,STELLA
1274,Manhattan,STELLA
1275,Manhattan,PETIE
1276,Bronx,PEANUT
1277,Manhattan,PEGGY 
1278,Bronx,PEDRO
1279,Queens,PAUDY 
1280,Manhattan,PUPPER
1281,Brooklyn,MATTIE
1282,Manhattan,MAGGIE
1283,Manhattan,HENRY
1284,Brooklyn,MAGGIE
1285,Queens,BLITZ
1286,Bronx,BLEU 
1287,Manhattan,BINDI
1288,Manhattan,THOR
1289,Manhattan,PUKA
1290,Brooklyn,POKY
1291,Brooklyn,DUSTY
1292,Brooklyn,BEAR
1293,Brooklyn,EMILY
1294,Brooklyn,EMMA
1295,Brooklyn,CHAPMAN
1296,Brooklyn,CHEWY
1297,Manhattan,HYDE
1298,Manhattan,JACK 
1299,Brooklyn,IVANA 
1300,Manhattan,MERLIN
1301,Manhattan,MAXIE 
1302,Manhattan,SADIE
1303,Manhattan,SCOOBY 
1304,Brooklyn,SHUGA
1305,Manhattan,COCO
1306,Manhattan,JARVIS
1307,Brooklyn,JESSIE 
1308,Brooklyn,MILLIE
1309,Queens,MOCHI
1310,Brooklyn,MISCHA
1311,Brooklyn,MILES
1312,Manhattan,JONES
1313,Manhattan,CLYDE
1314,Brooklyn,COCO
1315,Brooklyn,CHRISTOPHER 
1316,Manhattan,CHUEY
1317,Manhattan,CHLOE
1318,Manhattan,SHELBY
1319,Manhattan,SCOUT
1320,Brooklyn,SCRUFFY
1321,Manhattan,MOLLY
1322,Manhattan,RUDY
1323,Manhattan,RUPERT
1324,Bronx,SASHA
1325,Queens,SASHA
1326,Queens,HOWIE
1327,Queens,CHEWY
1328,Manhattan,CHARLIE
1329,Manhattan,CHARLEY
1330,Manhattan,CHARLIE
1331,Brooklyn,EMELIA
1332,Manhattan,LUCY 
1333,Brooklyn,LYLA
1334,Brooklyn,BEAU
1335,Brooklyn,BENJI
1336,Manhattan,PIRULINA
1337,Manhattan,POTATO
1338,Brooklyn,PRINCE
1339,Brooklyn,TIA
1340,Manhattan,BOBO
1341,Brooklyn,HANS
1342,Manhattan,BEO
1343,Queens,MAX 
1344,Brooklyn,QUINCY
1345,Manhattan,PUPPY
1346,Staten Island,REX
1347,Queens,TWYLA
1348,Bronx,PEACHES
1349,Manhattan,SPIKE
1350,Brooklyn,SWEETP
1351,Manhattan,ARCHIE
1352,Manhattan,FELIX
1353,Brooklyn,SIX
1354,Manhattan,SIRE 
1355,Queens,SOONI
1356,Manhattan,GAYA
1357,Brooklyn,BUNNI
1358,Brooklyn,OREO
1359,Brooklyn,OLLIE
1360,Manhattan,BOOMER
1361,Brooklyn,LAZIE
1362,Manhattan,DOBBY
1363,Queens,YOSHI
1364,Manhattan,NORMAN
1365,Brooklyn,NAPOLEON
1366,Manhattan,LILLY
1367,Manhattan,KALY
1368,Manhattan,BANDIT
1369,Queens,BAILEY 
1370,Brooklyn,ARLO
1371,Brooklyn,ROWAN
1372,Manhattan,ROMEO
1373,Brooklyn,KOYUKI
1374,Manhattan,MR. 
1375,Queens,WENDY
1376,Queens,ROCKY 
1377,Manhattan,MOSBY
1378,Manhattan,RUBY 
1379,Queens,KALI 
1380,Manhattan,KINGSTON
1381,Manhattan,KELTIE
1382,Queens,ZAK
1383,Manhattan,DARLA
1384,Manhattan,DAISY
1385,Manhattan,ORION
1386,Brooklyn,BUDDY
1387,Manhattan,CALLIE
1388,Manhattan,GEORGE 
1389,Bronx,PACKY
1390,Manhattan,LILY
1391,Brooklyn,LILY
1392,Manhattan,ALBERT
1393,Bronx,TAGGER 
1394,Manhattan,TATE
1395,Bronx,LUCAS
1396,Manhattan,RILEY
1397,Queens,RA
1398,Manhattan,REBA
1399,Brooklyn,HEFF
1400,Manhattan,MAGGIE
1401,Manhattan,BETTY
1402,Manhattan,HANNAH
1403,Manhattan,GUNTHER 
1404,Manhattan,TOBY
1405,Manhattan,TENNESSEE
1406,Manhattan,TEDDY
1407,Manhattan,MADDIE
1408,Manhattan,BELLA
1409,Brooklyn,LUKA
1410,Brooklyn,EMMA
1411,Brooklyn,JACK 
1412,Staten Island,INDIGO
1413,Queens,MACGUYVER
1414,Brooklyn,ZOSYA
1415,Staten Island,SAMMY
1416,Manhattan,MILANA
1417,Manhattan,RUFUS
1418,Manhattan,SAM
1419,Manhattan,SAM
1420,Brooklyn,COCO
1421,Manhattan,JULIEBETTY
1422,Manhattan,MOLLY 
1423,Manhattan,JO 
1424,Manhattan,JIGGA
1425,Queens,JOPHIEL
1426,Queens,COCO 
1427,Queens,JERRY
1428,Staten Island,SHADOW 
1429,Staten Island,SIMBA
1430,Queens,MIKHAIL
1431,Manhattan,SASHA
1432,Queens,INGA
1433,Brooklyn,MERRY 
1434,Manhattan,JACK
1435,Queens,LULU
1436,Brooklyn,LULU
1437,Manhattan,BELLA
1438,Queens,BELLE
1439,Manhattan,BAXTER
1440,Bronx,BEANS
1441,Manhattan,BEAR
1442,Brooklyn,BELLA
1443,Staten Island,PLUTO 
1444,Brooklyn,PINKY
1445,Queens,TINKERBELL
1446,Manhattan,BIGGIE
1447,Manhattan,MARLIE
1448,Manhattan,HARVEY
1449,Queens,HAZEL
1450,Manhattan,MAGGIE
1451,Manhattan,QUINN
1452,Queens,MAX 
1453,Queens,TONY
1454,Brooklyn,RIO
1455,Manhattan,ROBESPIERRE
1456,Manhattan,ULRICH
1457,Bronx,PEDRITO 
1458,Bronx,SPIKE
1459,Queens,PEPPER
1460,Manhattan,STELLA
1461,Queens,LITTLE 
1462,Staten Island,BUSTER
1463,Bronx,OSCAR 
1464,Brooklyn,OLIEBOL
1465,Staten Island,ONYX
1466,Manhattan,DEACON
1467,Manhattan,DALI
1468,Manhattan,LEXI
1469,Manhattan,LAYLA
1470,Brooklyn,YOYO 
1471,Brooklyn,CODY 
1472,Staten Island,CONAN
1473,Manhattan,ROSCOE 
1474,Brooklyn,ROCKY
1475,Staten Island,NACHO 
1477,Queens,MR. 
1478,Brooklyn,ROCKY
1479,Manhattan,WADADLI
1480,Brooklyn,KIMA
1481,Manhattan,CUTTER
1482,Manhattan,BRAILEE
1483,Brooklyn,BONNIEBELLE
1484,Manhattan,GORDON
1485,Brooklyn,CARA
1486,Queens,ARBY
1487,Manhattan,PELUCHE
1488,Manhattan,MARVIN
1489,Manhattan,MARLEY 
1490,Manhattan,BONNIE
1491,Queens,GUS
1492,Manhattan,BOLAN
1493,Manhattan,HANNAH
1494,Manhattan,PIPPA
1495,Brooklyn,PIRATE
1496,Brooklyn,BENJI 
1497,Brooklyn,BELLA
1498,Queens,LUCKY
1499,Staten Island,EMMA
1500,Queens,LUKE
1501,Brooklyn,HOPE
1502,Brooklyn,SAMPSON
1503,Manhattan,MILES
1504,Brooklyn,SEVEN
1505,Manhattan,JETHREAUX
1506,Queens,MILO 
1507,Queens,JETHRO
1508,Brooklyn,JETT
1509,Queens,JANET
1510,Queens,SEMBA
1511,Brooklyn,SAMMIE
1512,Manhattan,SAMMY
1513,Manhattan,CHARLIE 
1514,Manhattan,IGUAZU 
1515,Queens,HUTCH
1516,Manhattan,HUGO
1517,Queens,MCCHIPS 
1518,Brooklyn,MAYA
1519,Brooklyn,BARRETT
1520,Brooklyn,M 
1521,Brooklyn,MAC 
1522,Manhattan,THEODORE
1523,Staten Island,GUNTER
1524,Manhattan,BETTY
1525,Queens,MAJOR
1526,Brooklyn,HARRY
1527,Manhattan,RELIC
1528,Queens,STARSKY
1529,Brooklyn,LUCILLE
1530,Manhattan,LILY
1531,Brooklyn,OTTO
1532,Brooklyn,OZZIE
1533,Manhattan,SKYLER
1534,Queens,LACY
1535,Brooklyn,NICKY
1536,Queens,KEKE
1537,Manhattan,MUNCHKIN
1538,Manhattan,KOOPA
1539,Manhattan,WATTS 
1540,Queens,BAGHEERA
1541,Manhattan,ZOEY
1542,Queens,XIAO-QI
1543,Brooklyn,BREES
1544,Staten Island,SKIPPY 
1545,Manhattan,GUINEVERE
1546,Manhattan,OTIS
1547,Queens,APONTE
1548,Manhattan,EVELYN
1549,Manhattan,LILY
1550,Brooklyn,PATCHES
1551,Staten Island,STELLA
1552,Manhattan,GUS
1553,Manhattan,DUDLEY
1554,Manhattan,LUKA
1555,Manhattan,EAGLE
1556,Brooklyn,CHANEL 
1557,Manhattan,MIKE
1558,Brooklyn,MOLLY
1559,Manhattan,SCOOBY
1560,Brooklyn,SCOUT
1561,Manhattan,COCO
1562,Staten Island,MOLLY
1563,Manhattan,CHESTER
1564,Brooklyn,TATUM
1565,Bronx,PRESLEY
1566,Manhattan,REX
1567,Queens,ROCCO
1568,Brooklyn,BOBA 
1569,Brooklyn,HAMILTON
1570,Manhattan,BLU
1571,Manhattan,CATO
1572,Brooklyn,SPARKY
1573,Queens,LADY 
1574,Brooklyn,DELFI
1575,Queens,NOEL 
1576,Manhattan,ROCKY
1577,Queens,CODY
1578,Brooklyn,DAISY
1579,Manhattan,CONNOR
1580,Manhattan,ROXY
1581,Bronx,WILLY 
1582,Manhattan,DEMI
1583,Manhattan,DEE 
1584,Brooklyn,BRANDI
1585,Brooklyn,LEROY
1586,Manhattan,LOKI
1587,Brooklyn,LOLA
1588,Bronx,FLUFFY
1589,Queens,ALLEN
1590,Queens,GEORGE
1591,Queens,BOBBY
1592,Brooklyn,REX
1593,Manhattan,DOUWE
1594,Queens,BELLA
1595,Brooklyn,POKEY
1596,Queens,MILO
1597,Brooklyn,MISS. 
1598,Manhattan,CINDER
1599,Manhattan,SHARLENA
1600,Manhattan,SHEP
1601,Manhattan,MOLLY 
1602,Manhattan,MAXWELL
1603,Queens,SAM
1604,Manhattan,SCOUT
1605,Queens,MOMO 
1606,Queens,SHORTY
1607,Manhattan,SIMBA 
1608,Brooklyn,COCO
1609,Staten Island,COCO
1610,Staten Island,JAY-JAY
1611,Queens,JET 
1612,Manhattan,MABEL
1613,Bronx,DUKE 
1614,Brooklyn,HARLEY
1615,Queens,GUNNY
1616,Queens,BLACKIE
1617,Brooklyn,HERSHEY 
1618,Brooklyn,MAX 
1619,Brooklyn,GRACIE
1620,Queens,GRETZKY
1621,Brooklyn,DIXIE
1622,Staten Island,BUSTER
1623,Manhattan,SPARKY
1624,Manhattan,T.J. 
1625,Brooklyn,TACO 
1626,Queens,LUCKY
1627,Brooklyn,PEABODY
1628,Manhattan,ADAMA
1629,Manhattan,APOLLO
1630,Manhattan,APOLLO
1631,Queens,LILY
1632,Manhattan,FRANKY
1633,Bronx,LUCA
1634,Staten Island,ZOEY
1635,Queens,BRIE
1636,Queens,DAISY
1637,Staten Island,WILBUR 
1638,Brooklyn,NALA
1639,Queens,AUTUMN
1640,Manhattan,CODY
1641,Queens,KATY
1642,Brooklyn,COOKIE 
1643,Queens,COCOA
1644,Bronx,BAILEY
1645,Queens,AZOR
1647,Staten Island,MR.PICKLES
1648,Brooklyn,ROCKY
1649,Staten Island,ROCKY 
1650,Manhattan,WILLIAM
1651,Manhattan,BOWSER
1652,Manhattan,DIGBY
1653,Manhattan,WINSTON 
1654,Queens,NECO
1655,Queens,NEIGRITO 
1656,Manhattan,FULTON
1657,Queens,LILY 
1658,Brooklyn,AKIBA
1659,Manhattan,AILSA 
1660,Manhattan,ACE
1661,Staten Island,ANGEL
1662,Bronx,ANGEL 
1663,Queens,ANGEL 
1664,Queens,TAMMY
1665,Manhattan,STRIKE 
1666,Manhattan,OULCINEA
1667,Queens,SNOWFLAKE
1668,Staten Island,SNICKER 
1669,Bronx,BUDDY 
1670,Manhattan,BUDDY
1671,Manhattan,GLORIA 
1672,Manhattan,RINGO
1673,Brooklyn,MATTY 
1674,Manhattan,MATTY
1675,Manhattan,HERSHEY
1676,Bronx,HAPPI
1677,Manhattan,LUNA
1678,Manhattan,LUKE
1679,Brooklyn,BEAU
1680,Queens,PRINCESSA
1681,Bronx,TINA
1682,Queens,MINI
1683,Staten Island,MIRANDA
1684,Brooklyn,JAVA 
1685,Staten Island,COCO
1686,Bronx,SHARKY
1687,Manhattan,SCOOTER
1688,Brooklyn,SHADOW
1689,Manhattan,SADIE
1690,Staten Island,SASHA 
1691,Queens,SAMMY
1692,Manhattan,SAMMY
1693,Manhattan,SANDY
1694,Manhattan,JACKSON
1695,Queens,MININO
1696,Manhattan,TAVISH
1697,Manhattan,LULU
1698,Manhattan,REY
1699,Queens,QUINCY 
1700,Manhattan,RANGER
1701,Manhattan,LOLA
1702,Brooklyn,DARLA
1703,Brooklyn,KING
1704,Staten Island,SHELLIE
1705,Manhattan,PUPI
1706,Queens,TRIXIE 
1707,Staten Island,TUCKY
1708,Manhattan,HAMLET
1709,Manhattan,HAGLER
1710,Manhattan,BETTY
1711,Bronx,BLAZA
1712,Brooklyn,MAGGIE 
1713,Manhattan,MASON 
1714,Bronx,DR. 
1715,Queens,BENJI
1716,Staten Island,BELLA 
1717,Bronx,BAYLEY 
1718,Manhattan,TEXAS
1719,Brooklyn,MABEL
1720,Manhattan,POLLIE 
1721,Brooklyn,TEDDY
1722,Staten Island,CEE-CEE 
1723,Manhattan,MAXWEL
1724,Brooklyn,JACKSON
1725,Queens,SANDY 
1726,Bronx,SAMANTHA
1727,Queens,SARAH
1728,Brooklyn,RUSTY
1729,Queens,MIKE
1730,Queens,SADIE
1731,Manhattan,COCO
1732,Brooklyn,JAZZABELLE
1733,Queens,MOLLY
1734,Queens,MINI
1735,Queens,JOKER 
1736,Staten Island,JOSHUA
1737,Manhattan,JOEY 
1738,Brooklyn,JOAN
1739,Bronx,JOY
1740,Brooklyn,SHEBA 
1741,Brooklyn,SHADOW
1742,Staten Island,SHADOW
1743,Manhattan,SCOTTY 
1744,Queens,SCOOTER
1745,Queens,MONTY 
1746,Manhattan,SASHA 
1747,Manhattan,MURPHY
1748,Queens,MURRAY 
1749,Brooklyn,MUNCHIE
1750,Manhattan,ROSIE 
1751,Staten Island,AUDREY
1752,Manhattan,BAILEY 
1753,Manhattan,CODY
1754,Staten Island,COOKIE
1755,Staten Island,COOKIE 
1756,Staten Island,DAISY 
1757,Queens,DAISY 
1758,Queens,KAKA
1759,Brooklyn,BUDDY
1760,Manhattan,LELECO
1761,Manhattan,LASSIE
1762,Staten Island,LEXI 
1763,Manhattan,LEVON
1764,Manhattan,LEXI
1765,Manhattan,LEROY 
1766,Queens,LADY 
1767,Staten Island,XENA
1768,Queens,ZOE
1769,Brooklyn,ZENA
1770,Queens,FRAISER 
1771,Brooklyn,FUFU
1772,Manhattan,LOU 
1773,Staten Island,LOLA
1774,Queens,ABBY 
1775,Manhattan,AKILA
1776,Brooklyn,FITZ 
1777,Brooklyn,ARCHIE
1778,Brooklyn,PENNY
1779,Manhattan,LUCAS
1780,Bronx,LUCKY
1781,Queens,PEPPER
1782,Queens,SYLVIA
1783,Manhattan,OLIVER
1784,Queens,OSITA
1785,Queens,GUM 
1786,Manhattan,CARDBOARD
1787,Brooklyn,GIGI
1788,Staten Island,GIA
1789,Bronx,GIGI 
1790,Queens,SNOOPY 
1791,Brooklyn,SNOOPY
1792,Manhattan,SKY
1793,Manhattan,BRUISER
1794,Manhattan,AVERY
1795,Brooklyn,MURPHY
1796,Staten Island,CHEWIE
1797,Brooklyn,TELA
1798,Manhattan,LUCY
1799,Queens,MAX
1800,Manhattan,HAYLEE
1801,Queens,BO
1802,Manhattan,QUINCY
1803,Staten Island,PINO
1804,Brooklyn,MAYA
1805,Brooklyn,SPARKPLUG
1806,Brooklyn,OPIE
1807,Brooklyn,FORBES
1808,Brooklyn,FORREST
1809,Manhattan,LITTLE 
1810,Manhattan,LOLA
1811,Queens,LOLA
1812,Manhattan,LOUP
1813,Bronx,ARCHI
1814,Queens,ANNIE 
1815,Staten Island,FAYE
1816,Manhattan,AMANDA 
1817,Brooklyn,ANDREW
1818,Staten Island,STACHE
1819,Brooklyn,PHIL
1820,Manhattan,PEPPER
1821,Manhattan,PATATA
1822,Queens,PENNY
1823,Manhattan,GRACIE
1824,Manhattan,GRETZKY
1825,Brooklyn,GINGERBREAD
1826,Queens,OLIVER
1827,Bronx,BUTTONS
1828,Brooklyn,CARLEY
1829,Bronx,SNOW
1830,Manhattan,SONOMA 
1831,Brooklyn,SOX 
1832,Queens,SPANKY
1833,Brooklyn,SOPHIE
1834,Manhattan,WILLOW
1835,Manhattan,ROMAN 
1836,Staten Island,ROSIE
1837,Staten Island,ROXIE
1838,Manhattan,RUBY
1839,Manhattan,KONEY
1842,Queens,CODY
1843,Brooklyn,DAISY 
1844,Manhattan,CUPCAKE
1845,Bronx,CORI
1846,Staten Island,KIRA
1847,Staten Island,KIMBA 
1848,Manhattan,KING
1849,Bronx,ZACK 
1850,Manhattan,YOYO
1851,Queens,ZIGGY
1852,Brooklyn,ZOE
1853,Staten Island,ZOEY
1855,Manhattan,LILLY 
1857,Queens,NICKI 
1858,Manhattan,BUCKIE
1859,Brooklyn,BUDDY 
1860,Staten Island,BUDDY
1861,Brooklyn,DIONNE 
1862,Brooklyn,LACY
1863,Bronx,LIBERTY
1864,Brooklyn,LAPA
1865,Brooklyn,LEIA
1866,Manhattan,RUSTY
1867,Brooklyn,RUNTY
1868,Queens,SAMMY
1869,Staten Island,SANDY 
1870,Queens,SANDEE
1871,Manhattan,IGBY 
1872,Manhattan,CHARLIE
1873,Manhattan,CHARRIE
1874,Staten Island,CENBRY 
1875,Staten Island,CHARLES
1876,Brooklyn,MAXWELL
1877,Manhattan,MCDUFF
1878,Manhattan,JAKE
1879,Brooklyn,JAK 
1880,Manhattan,JAKE 
1881,Staten Island,SCARLET 
1882,Brooklyn,SHEENA
1883,Brooklyn,SHORTY
1884,Queens,JINSOON
1885,Manhattan,JOJO
1886,Bronx,MISS 
1887,Manhattan,MISTY
1888,Queens,MITSHU
1889,Manhattan,JAZZY
1890,Manhattan,COBI
1891,Staten Island,CHIP
1892,Manhattan,BENJAMIN 
1893,Brooklyn,BELMONT 
1894,Manhattan,DOROTHY
1895,Queens,DUNCAN
1896,Staten Island,ENOLA 
1897,Manhattan,LUCY
1898,Staten Island,LUCKY
1899,Manhattan,LUCY
1900,Brooklyn,LUNA 
1901,Brooklyn,TOBY
1902,Queens,PUCHI
1903,Brooklyn,PUMA
1904,Queens,PUMPKIN
1905,Brooklyn,ROCCO
1906,Staten Island,TOMMY 
1907,Queens,TONY
1908,Staten Island,BENTLEY
1909,Staten Island,BENNY 
1910,Manhattan,BETTY 
1911,Manhattan,HAMILTON
1912,Staten Island,MARQUIS 
1913,Manhattan,MAGGIE 
1914,Staten Island,MADISON
1915,Staten Island,MAGGIE 
1916,Brooklyn,HENRI 
1917,Brooklyn,BELLA
1918,Bronx,BELLA
1919,Brooklyn,MOLLY-MUFFIN
1920,Manhattan,MONA
1921,Brooklyn,IRVING 
1922,Manhattan,SAM
1923,Manhattan,BUCKLEY 
1924,Brooklyn,NEWTON
1925,Manhattan,ZACH 
1926,Brooklyn,WALTER-MELON
1927,Manhattan,WALLY
1928,Manhattan,SKIPPER 
1929,Manhattan,ODIE 
1930,Manhattan,TALLULAH 
1931,Brooklyn,SPRINKLES
1932,Manhattan,EUGENE 
1933,Queens,FRED
1934,Manhattan,GAGE
1935,Queens,LOGAN
1936,Brooklyn,FLAFFY 
1937,Brooklyn,AMIR 
1938,Manhattan,ALEXANDRA 
1939,Staten Island,AMBER
1940,Manhattan,LUCIA 
1941,Staten Island,SPUNKY 
1942,Manhattan,SPREWELL 
1943,Queens,TARA
1944,Brooklyn,GIZMO
1945,Brooklyn,OSCAR
1946,Manhattan,CARTER
1947,Brooklyn,GERDA
1948,Brooklyn,GEORGIA
1949,Brooklyn,GINGER
1950,Brooklyn,CAPTAIN
1951,Manhattan,OZZY
1952,Queens,SNOWBALL
1953,Staten Island,SPARKY 
1954,Manhattan,SOPHIE
1955,Staten Island,KELSEY
1956,Manhattan,KIWI 
1957,Staten Island,KING 
1958,Queens,COUGHEY
1959,Brooklyn,DAISY 
1960,Queens,BABY 
1961,Queens,ATTICUS 
1962,Queens,MOOSE 
1963,Staten Island,MURPHY 
1965,Brooklyn,RUBY
1966,Brooklyn,RUBY
1967,Queens,ROCKY
1968,Manhattan,NEMO
1969,Manhattan,NICK 
1970,Bronx,NIKKI
1971,Brooklyn,NICKY
1972,Manhattan,WINSTON 
1973,Staten Island,WRANGLER 
1974,Manhattan,BUDDY 
1975,Queens,BUCK 
1976,Manhattan,DEJA
1977,Brooklyn,BOOGIE
1978,Staten Island,LARRY 
1979,Brooklyn,LEXI
1980,Manhattan,LEXI
1981,Queens,LEXI 
1982,Brooklyn,DEXTER
1983,Brooklyn,DIAMOND 
1984,Staten Island,RUDY
1985,Brooklyn,RUFIO
