UID,Borough,BirthMonth
7786,Manhattan,12
7787,Queens,5
7788,Brooklyn,1
7789,Manhattan,1
7790,Staten Island,1
7791,Manhattan,1
7792,Queens,10
7793,Manhattan,1
7794,Queens,10
7795,Manhattan,11
7796,Manhattan,1
7797,Queens,2
7798,Queens,3
7799,Queens,2
7800,Bronx,12
7801,Manhattan,7
7802,Staten Island,2
7803,Manhattan,1
7804,Manhattan,9
7805,Manhattan,1
7806,Queens,10
7807,Bronx,1
7808,Manhattan,7
7809,Manhattan,12
7810,Manhattan,1
7811,Manhattan,12
7812,Queens,8
7813,Staten Island,8
7814,Queens,10
7815,Manhattan,6
7816,Queens,2
7817,Queens,5
7818,Queens,11
7819,Bronx,11
7820,Bronx,10
7821,Staten Island,2
7822,Manhattan,5
7823,Brooklyn,10
7824,Manhattan,11
7825,Staten Island,1
7826,Manhattan,7
7827,Bronx,10
7828,Bronx,12
7829,Brooklyn,9
7830,Manhattan,9
7831,Manhattan,1
7832,Queens,10
7833,Manhattan,1
7834,Bronx,5
7835,Queens,8
7836,Manhattan,3
7837,Queens,1
7838,Manhattan,11
7839,Manhattan,1
7840,Brooklyn,1
7841,Manhattan,1
7842,Staten Island,12
7843,Staten Island,10
7844,Manhattan,2
7845,Manhattan,12
7846,Staten Island,2
7847,Queens,4
7850,Manhattan,12
7851,Brooklyn,11
7852,Manhattan,1
7853,Manhattan,11
7854,Brooklyn,9
7855,Manhattan,11
7856,Staten Island,1
7857,Manhattan,10
7859,Manhattan,2
7860,Bronx,11
7861,Staten Island,8
7862,Manhattan,10
7863,Brooklyn,6
7864,Queens,6
7865,Manhattan,3
7866,Manhattan,10
7867,Manhattan,1
7868,Manhattan,1
7869,Brooklyn,1
7870,Manhattan,1
7871,Brooklyn,7
7872,Manhattan,2
7873,Staten Island,1
7874,Brooklyn,1
7875,Manhattan,7
7876,Manhattan,8
7877,Queens,3
7878,Queens,1
7879,Manhattan,8
7880,Manhattan,2
7881,Staten Island,3
7882,Manhattan,1
7883,Queens,8
7884,Manhattan,5
7885,Queens,10
7886,Manhattan,11
7887,Queens,11
7888,Staten Island,8
7889,Staten Island,1
7890,Bronx,11
7891,Bronx,7
7892,Queens,1
7893,Queens,11
7894,Staten Island,1
7895,Staten Island,2
7896,Staten Island,1
7897,Manhattan,2
7898,Manhattan,10
7899,Brooklyn,12
7900,Manhattan,12
7901,Brooklyn,12
7902,Staten Island,1
7903,Queens,1
7904,Queens,11
7905,Bronx,7
7906,Bronx,10
7907,Manhattan,9
7908,Queens,11
7909,Queens,1
7910,Manhattan,12
7911,Brooklyn,12
7912,Manhattan,2
7913,Queens,2
7914,Bronx,1
7915,Manhattan,11
7916,Manhattan,5
7917,Bronx,3
7918,Manhattan,10
7919,Bronx,12
7920,Manhattan,1
7921,Queens,11
7922,Brooklyn,1
7923,Bronx,1
7924,Queens,3
7925,Queens,1
7926,Brooklyn,12
7927,Bronx,1
7931,Brooklyn,4
7932,Brooklyn,3
7933,Brooklyn,5
7934,Bronx,7
7935,Brooklyn,8
7936,Brooklyn,2
7937,Brooklyn,12
7938,Brooklyn,11
7939,Brooklyn,8
7940,Brooklyn,2
7941,Bronx,10
7942,Manhattan,11
7943,Queens,2
7944,Manhattan,1
7945,Brooklyn,3
7946,Manhattan,11
7947,Queens,3
7948,Brooklyn,12
7949,Manhattan,4
7950,Manhattan,9
7951,Staten Island,4
7952,Staten Island,10
7953,Manhattan,1
7954,Manhattan,3
7955,Staten Island,1
7956,Bronx,9
7957,Brooklyn,1
7958,Manhattan,6
7960,Brooklyn,11
7964,Bronx,11
7967,Brooklyn,3
7968,Staten Island,2
7969,Manhattan,11
7970,Manhattan,2
7971,Manhattan,5
7972,Manhattan,6
7973,Bronx,1
7974,Manhattan,6
7975,Brooklyn,5
7976,Bronx,10
7977,Manhattan,1
7978,Manhattan,6
7979,Manhattan,2
7980,Manhattan,1
7981,Manhattan,2
7982,Queens,3
7983,Bronx,3
7984,Brooklyn,7
7985,Bronx,12
7986,Manhattan,3
7987,Queens,11
7988,Queens,10
7989,Brooklyn,4
7990,Bronx,1
7991,Manhattan,6
7992,Manhattan,12
7993,Brooklyn,10
7994,Brooklyn,5
7995,Queens,6
7996,Queens,8
7997,Manhattan,1
7998,Brooklyn,11
7999,Manhattan,11
8000,Bronx,9
8001,Brooklyn,12
8002,Brooklyn,1
8003,Bronx,1
8004,Brooklyn,2
8005,Manhattan,9
8006,Manhattan,11
8007,Brooklyn,11
8008,Brooklyn,7
8009,Bronx,4
8010,Bronx,9
8011,Brooklyn,9
8012,Manhattan,12
8013,Queens,11
8014,Brooklyn,11
8015,Brooklyn,11
8016,Manhattan,10
8017,Bronx,12
8018,Staten Island,1
8019,Brooklyn,10
8020,Brooklyn,9
8021,Manhattan,7
8022,Manhattan,11
8023,Brooklyn,1
8024,Brooklyn,11
8025,Brooklyn,1
8026,Bronx,10
8027,Manhattan,12
8028,Brooklyn,11
8029,Bronx,9
8030,Brooklyn,11
8031,Bronx,10
8032,Queens,10
8033,Manhattan,7
8034,Brooklyn,10
8035,Brooklyn,12
8036,Manhattan,2
8037,Manhattan,12
8038,Brooklyn,9
8041,Brooklyn,2
8042,Queens,10
8043,Manhattan,1
8044,Manhattan,6
8045,Brooklyn,12
8046,Manhattan,8
8047,Bronx,9
8048,Bronx,3
8049,Bronx,12
8050,Manhattan,9
8051,Bronx,12
8052,Queens,1
8053,Manhattan,8
8054,Brooklyn,12
8055,Manhattan,7
8056,Bronx,10
8057,Manhattan,12
8058,Brooklyn,1
8059,Staten Island,1
8060,Manhattan,12
8061,Manhattan,3
8062,Queens,1
8063,Queens,1
8064,Queens,11
8065,Bronx,1
8066,Bronx,6
8067,Brooklyn,7
8068,Manhattan,2
8069,Manhattan,12
8070,Brooklyn,11
8071,Manhattan,9
8072,Staten Island,12
8073,Bronx,11
8074,Bronx,12
8075,Brooklyn,7
8076,Queens,10
8077,Bronx,3
8078,Staten Island,6
8079,Brooklyn,10
8080,Queens,10
8081,Queens,4
8082,Manhattan,11
8083,Queens,8
8084,Manhattan,3
8085,Manhattan,9
8086,Staten Island,9
8087,Bronx,6
8088,Manhattan,3
8089,Brooklyn,1
8090,Queens,1
8091,Manhattan,12
8092,Manhattan,1
8093,Staten Island,1
8094,Bronx,1
8095,Brooklyn,1
8096,Staten Island,6
8097,Queens,1
8098,Manhattan,7
8099,Queens,7
8104,Queens,8
8105,Queens,2
8106,Manhattan,6
8107,Manhattan,2
8108,Manhattan,1
8109,Manhattan,1
8110,Manhattan,1
8111,Bronx,1
8112,Bronx,1
8113,Brooklyn,8
8114,Manhattan,2
8115,Manhattan,11
8116,Bronx,10
8117,Queens,11
8118,Brooklyn,12
8119,Manhattan,11
8120,Bronx,2
8121,Manhattan,12
8122,Brooklyn,9
8123,Manhattan,11
8130,Bronx,1
8131,Brooklyn,11
8132,Bronx,11
8133,Manhattan,9
8134,Bronx,11
8135,Brooklyn,6
8136,Manhattan,11
8137,Brooklyn,2
8138,Staten Island,1
8139,Queens,3
8140,Bronx,11
8141,Staten Island,5
8142,Manhattan,7
8143,Staten Island,2
8144,Manhattan,1
8145,Brooklyn,9
8146,Bronx,2
8147,Bronx,9
8148,Brooklyn,1
8149,Queens,1
8150,Brooklyn,1
8151,Brooklyn,1
8152,Queens,1
8153,Manhattan,12
8154,Bronx,11
8155,Manhattan,3
8156,Manhattan,1
8157,Manhattan,1
8158,Staten Island,10
8159,Manhattan,5
8160,Manhattan,1
8161,Queens,11
8162,Bronx,1
8163,Staten Island,1
8164,Manhattan,8
8165,Brooklyn,12
8166,Manhattan,6
8167,Queens,3
8168,Staten Island,1
8169,Staten Island,11
8170,Brooklyn,3
8171,Queens,8
8172,Brooklyn,7
8173,Queens,9
8174,Bronx,6
8175,Manhattan,1
8176,Staten Island,10
8177,Manhattan,1
8178,Manhattan,1
8179,Bronx,8
8180,Manhattan,10
8181,Brooklyn,9
8182,Manhattan,5
8183,Bronx,8
8184,Brooklyn,9
8185,Manhattan,1
8186,Brooklyn,11
8187,Queens,12
8188,Manhattan,4
8189,Manhattan,6
8190,Brooklyn,4
8191,Brooklyn,3
8192,Brooklyn,11
8193,Queens,6
8194,Queens,1
8195,Brooklyn,1
8196,Queens,1
8197,Staten Island,8
8198,Manhattan,4
8199,Bronx,1
8200,Manhattan,8
8201,Queens,7
8202,Manhattan,11
8204,Manhattan,3
8206,Queens,1
8207,Brooklyn,9
8208,Bronx,3
8209,Queens,2
8210,Manhattan,4
8211,Staten Island,12
8212,Staten Island,11
8213,Brooklyn,5
8214,Manhattan,3
8215,Queens,5
8216,Manhattan,1
8217,Staten Island,5
8218,Brooklyn,5
8219,Manhattan,8
8220,Queens,7
8221,Manhattan,11
8222,Manhattan,12
8223,Brooklyn,1
8224,Brooklyn,10
8225,Bronx,1
8226,Manhattan,1
8236,Manhattan,11
8237,Queens,12
8238,Bronx,1
8239,Bronx,12
8240,Manhattan,12
8241,Manhattan,2
8242,Manhattan,11
8243,Brooklyn,1
8244,Brooklyn,7
8245,Brooklyn,11
8246,Brooklyn,9
8247,Brooklyn,10
8248,Bronx,5
8249,Brooklyn,10
8250,Bronx,5
8251,Bronx,7
8252,Manhattan,1
8253,Queens,1
8254,Bronx,3
8255,Staten Island,12
8256,Staten Island,1
8257,Manhattan,9
8258,Staten Island,1
8259,Brooklyn,12
8260,Queens,9
8261,Queens,11
8262,Queens,8
8263,Queens,12
8264,Brooklyn,8
8265,Manhattan,7
8266,Manhattan,1
8267,Brooklyn,11
8268,Brooklyn,5
8269,Queens,7
8270,Bronx,1
8271,Bronx,8
8272,Staten Island,1
8273,Staten Island,12
8274,Brooklyn,12
8275,Manhattan,8
8276,Manhattan,1
8277,Manhattan,2
8278,Brooklyn,7
8279,Staten Island,6
8280,Queens,6
8281,Queens,9
8282,Brooklyn,8
8283,Manhattan,9
8284,Brooklyn,11
8285,Queens,4
8286,Manhattan,6
8287,Manhattan,1
8288,Manhattan,1
8289,Manhattan,1
8290,Staten Island,1
8291,Bronx,7
8292,Bronx,5
8293,Manhattan,10
8294,Brooklyn,2
8295,Manhattan,7
8296,Manhattan,1
8297,Manhattan,12
8298,Manhattan,10
8299,Bronx,12
8300,Bronx,1
8301,Queens,1
8302,Manhattan,1
8303,Manhattan,12
8304,Queens,12
8305,Staten Island,6
8306,Brooklyn,12
8307,Queens,8
8308,Manhattan,11
8309,Manhattan,3
8310,Manhattan,3
8311,Manhattan,4
8312,Bronx,1
8313,Manhattan,8
8314,Staten Island,1
8315,Manhattan,5
8316,Manhattan,11
8317,Brooklyn,8
8318,Bronx,8
8319,Manhattan,5
8320,Staten Island,8
8321,Staten Island,1
8322,Brooklyn,9
8323,Bronx,8
8324,Manhattan,5
8325,Manhattan,9
8326,Staten Island,9
8327,Manhattan,11
8328,Staten Island,4
8329,Brooklyn,10
8330,Manhattan,10
8331,Brooklyn,1
8332,Manhattan,11
8333,Staten Island,1
8334,Queens,1
8335,Manhattan,1
8336,Manhattan,11
8337,Manhattan,9
8338,Queens,10
8339,Manhattan,2
8340,Queens,2
8341,Manhattan,1
8342,Queens,5
8343,Manhattan,11
8344,Brooklyn,9
8345,Brooklyn,10
8346,Manhattan,1
8347,Bronx,12
8348,Manhattan,1
8349,Bronx,6
8350,Brooklyn,4
8351,Manhattan,1
8352,Brooklyn,11
8353,Brooklyn,6
8354,Staten Island,12
8355,Queens,10
8356,Brooklyn,5
8357,Queens,4
8358,Brooklyn,1
8359,Queens,7
8360,Manhattan,8
8361,Bronx,1
8362,Queens,2
8363,Manhattan,1
8364,Manhattan,4
8365,Brooklyn,5
8366,Brooklyn,10
8367,Bronx,1
8368,Manhattan,11
8369,Queens,8
8370,Brooklyn,7
8371,Staten Island,10
8372,Queens,11
8373,Bronx,5
8374,Queens,10
8375,Manhattan,8
8376,Brooklyn,2
8377,Manhattan,1
8378,Bronx,10
8381,Queens,5
8382,Manhattan,11
8383,Bronx,10
8384,Bronx,6
8385,Manhattan,11
8386,Manhattan,12
8387,Brooklyn,9
8388,Bronx,1
8389,Manhattan,2
8390,Manhattan,11
8391,Queens,11
8392,Manhattan,1
8393,Brooklyn,1
8394,Brooklyn,9
8395,Brooklyn,12
8396,Manhattan,8
8397,Staten Island,5
8398,Manhattan,12
8399,Manhattan,7
8400,Queens,1
8401,Brooklyn,7
8402,Brooklyn,1
8403,Queens,9
8404,Queens,1
8405,Queens,5
8406,Queens,12
8407,Staten Island,8
8408,Bronx,1
8409,Brooklyn,10
8410,Brooklyn,12
8411,Manhattan,8
8412,Manhattan,4
8413,Staten Island,1
8414,Staten Island,1
8415,Brooklyn,12
8416,Manhattan,1
8417,Brooklyn,1
8418,Queens,1
8419,Manhattan,6
8420,Bronx,11
8421,Manhattan,11
8422,Brooklyn,1
8423,Manhattan,1
8424,Manhattan,9
8425,Queens,10
8426,Manhattan,5
8427,Manhattan,11
8428,Manhattan,3
8429,Brooklyn,4
8430,Brooklyn,6
8431,Brooklyn,5
8432,Brooklyn,1
8433,Manhattan,6
8434,Queens,8
8435,Brooklyn,11
8436,Brooklyn,12
8437,Bronx,7
8438,Brooklyn,10
8439,Brooklyn,1
8440,Brooklyn,5
8441,Bronx,7
8442,Brooklyn,1
8443,Manhattan,9
8444,Staten Island,2
8445,Manhattan,1
8446,Brooklyn,2
8447,Brooklyn,2
8448,Brooklyn,4
8449,Manhattan,1
8450,Brooklyn,5
8451,Manhattan,3
8452,Brooklyn,12
8453,Brooklyn,11
8454,Manhattan,12
8455,Bronx,10
8456,Manhattan,11
8457,Staten Island,1
8458,Manhattan,2
8459,Brooklyn,4
8460,Bronx,12
8461,Bronx,11
8462,Bronx,10
8463,Staten Island,11
8464,Bronx,5
8465,Bronx,12
8466,Brooklyn,10
8467,Queens,2
8468,Brooklyn,11
8469,Brooklyn,1
8470,Queens,3
8471,Manhattan,10
8472,Brooklyn,11
8473,Brooklyn,5
8474,Manhattan,1
8475,Manhattan,12
8476,Queens,11
8477,Manhattan,1
8478,Brooklyn,2
8479,Brooklyn,4
8480,Manhattan,4
8481,Queens,1
8482,Manhattan,3
8483,Manhattan,9
8484,Manhattan,1
8485,Brooklyn,7
8486,Queens,7
8487,Brooklyn,11
8488,Queens,10
8489,Manhattan,8
8490,Brooklyn,3
8491,Manhattan,1
8492,Brooklyn,3
8493,Brooklyn,12
8494,Manhattan,12
8495,Brooklyn,12
8496,Brooklyn,7
8497,Queens,9
8499,Brooklyn,1
8500,Brooklyn,9
8501,Queens,2
8502,Queens,7
8503,Queens,12
8504,Brooklyn,4
8505,Manhattan,11
8506,Staten Island,1
8507,Manhattan,12
8508,Manhattan,9
8509,Bronx,10
8510,Manhattan,7
8511,Brooklyn,6
8512,Queens,4
8513,Brooklyn,2
8514,Queens,6
8515,Queens,1
8516,Staten Island,1
8517,Manhattan,3
8518,Manhattan,1
8519,Manhattan,4
8520,Queens,2
8521,Manhattan,12
8522,Brooklyn,7
8523,Staten Island,11
8524,Manhattan,11
8525,Manhattan,1
8526,Brooklyn,8
8527,Brooklyn,3
8528,Queens,3
8529,Queens,11
8530,Brooklyn,10
8531,Manhattan,11
8532,Brooklyn,12
8533,Brooklyn,4
8534,Manhattan,1
8535,Brooklyn,11
8536,Manhattan,1
8537,Brooklyn,11
8538,Bronx,1
8539,Queens,10
8540,Queens,3
8541,Manhattan,6
8542,Brooklyn,3
8543,Brooklyn,6
8544,Manhattan,4
8545,Manhattan,1
8546,Manhattan,5
8547,Manhattan,1
8548,Bronx,1
8549,Queens,6
8550,Bronx,8
8551,Queens,7
8552,Bronx,10
8553,Bronx,11
8554,Manhattan,9
8555,Manhattan,2
8556,Queens,7
8557,Bronx,10
8558,Brooklyn,1
8559,Queens,11
8560,Brooklyn,12
8561,Brooklyn,12
8562,Manhattan,7
8563,Staten Island,10
8564,Brooklyn,1
8565,Bronx,12
8566,Staten Island,3
8567,Queens,8
8568,Brooklyn,1
8569,Manhattan,8
8570,Bronx,1
8571,Brooklyn,7
8572,Manhattan,3
8573,Bronx,6
8574,Bronx,10
8575,Manhattan,9
8576,Manhattan,3
8577,Staten Island,9
8578,Brooklyn,1
8579,Bronx,12
8580,Manhattan,7
8581,Staten Island,3
8582,Brooklyn,3
8583,Manhattan,5
8584,Manhattan,10
8585,Manhattan,11
8600,Manhattan,10
8601,Staten Island,11
8602,Brooklyn,1
8603,Staten Island,1
8604,Brooklyn,1
8605,Brooklyn,1
8606,Manhattan,2
8607,Manhattan,1
8608,Brooklyn,4
8609,Staten Island,9
8610,Brooklyn,7
8611,Manhattan,12
8612,Manhattan,4
8613,Queens,2
8614,Manhattan,9
8615,Manhattan,4
8616,Queens,12
8617,Manhattan,4
8618,Brooklyn,12
8619,Bronx,3
8620,Manhattan,6
8621,Bronx,9
8622,Staten Island,12
8623,Manhattan,11
8624,Queens,4
8625,Manhattan,11
8626,Brooklyn,1
8627,Manhattan,10
8628,Manhattan,2
8629,Queens,11
8630,Manhattan,2
8631,Brooklyn,9
8632,Brooklyn,8
8633,Staten Island,3
8634,Manhattan,11
8635,Manhattan,12
8636,Brooklyn,11
8637,Staten Island,5
8638,Manhattan,9
8639,Staten Island,3
8640,Staten Island,1
8641,Queens,11
8642,Manhattan,11
8643,Brooklyn,9
8644,Queens,1
8645,Brooklyn,8
8646,Manhattan,3
8647,Staten Island,9
8648,Staten Island,3
8649,Queens,3
8650,Manhattan,12
8651,Brooklyn,11
8652,Staten Island,8
8653,Manhattan,4
8654,Manhattan,3
8655,Brooklyn,8
8656,Queens,10
8657,Bronx,3
8658,Queens,1
8659,Manhattan,11
8660,Manhattan,11
8661,Manhattan,10
8670,Queens,11
8671,Manhattan,6
8672,Brooklyn,1
8673,Queens,11
8674,Manhattan,10
8675,Manhattan,4
8676,Manhattan,2
8677,Manhattan,8
8678,Queens,10
8679,Manhattan,9
8680,Brooklyn,11
8681,Manhattan,6
8682,Manhattan,6
8683,Brooklyn,1
8684,Staten Island,10
8685,Manhattan,11
8686,Queens,6
8687,Manhattan,12
8688,Manhattan,3
8689,Queens,1
8691,Manhattan,11
8692,Staten Island,1
8693,Bronx,11
8694,Brooklyn,3
8695,Manhattan,8
8696,Manhattan,11
8697,Brooklyn,1
8698,Manhattan,11
8699,Brooklyn,12
8700,Staten Island,8
8701,Manhattan,9
8702,Manhattan,2
8703,Manhattan,10
8704,Queens,6
8705,Manhattan,7
8706,Manhattan,11
8707,Brooklyn,4
8708,Manhattan,11
8709,Brooklyn,2
8710,Brooklyn,8
8711,Queens,10
8712,Brooklyn,9
8713,Manhattan,11
8714,Manhattan,7
8715,Bronx,1
8716,Queens,1
8717,Brooklyn,9
8718,Bronx,11
8719,Bronx,11
8720,Brooklyn,2
8721,Brooklyn,3
8722,Brooklyn,10
8723,Queens,11
8724,Queens,11
8725,Bronx,11
8726,Manhattan,9
8727,Manhattan,1
8728,Brooklyn,8
8729,Bronx,10
8730,Manhattan,10
8731,Brooklyn,1
8732,Brooklyn,1
8733,Manhattan,12
8734,Queens,11
8735,Manhattan,1
8736,Manhattan,11
8737,Manhattan,1
8738,Bronx,1
8739,Queens,1
8740,Staten Island,7
8741,Manhattan,2
8742,Queens,7
8743,Queens,9
8744,Manhattan,12
8745,Brooklyn,8
8746,Queens,7
8747,Brooklyn,1
8748,Manhattan,9
8749,Brooklyn,12
8750,Manhattan,2
8751,Brooklyn,1
8752,Brooklyn,1
8753,Bronx,1
8754,Brooklyn,1
8755,Queens,1
8756,Manhattan,1
8761,Brooklyn,10
8762,Bronx,1
8763,Queens,3
8765,Queens,12
8766,Manhattan,9
8767,Brooklyn,11
8768,Manhattan,3
8769,Manhattan,1
8770,Brooklyn,1
8771,Manhattan,5
8772,Brooklyn,10
8773,Queens,10
8774,Manhattan,6
8775,Manhattan,8
8776,Brooklyn,7
8777,Manhattan,4
8778,Bronx,1
8779,Bronx,9
8780,Brooklyn,6
8781,Bronx,2
8782,Queens,12
8783,Bronx,1
8784,Queens,1
8785,Queens,12
8786,Manhattan,12
8787,Manhattan,1
8788,Manhattan,4
8789,Manhattan,11
8790,Brooklyn,11
8791,Bronx,3
8792,Staten Island,2
8793,Manhattan,9
8794,Queens,3
8795,Manhattan,9
8796,Bronx,1
8797,Queens,6
8798,Bronx,6
8799,Manhattan,4
8800,Queens,8
8801,Bronx,1
8802,Manhattan,10
8803,Brooklyn,2
8804,Queens,11
8805,Manhattan,2
8806,Manhattan,3
8807,Brooklyn,3
8808,Manhattan,2
8809,Manhattan,12
8810,Brooklyn,10
8811,Brooklyn,5
8812,Brooklyn,7
8813,Manhattan,6
8814,Manhattan,3
8815,Queens,12
8816,Queens,1
8817,Brooklyn,1
8818,Manhattan,9
8819,Manhattan,12
8820,Manhattan,2
8825,Staten Island,8
8826,Staten Island,6
8827,Manhattan,10
8828,Manhattan,3
8829,Queens,10
8830,Manhattan,4
8831,Queens,9
8832,Brooklyn,9
8833,Manhattan,1
8834,Manhattan,2
8835,Manhattan,2
8836,Manhattan,10
8837,Queens,9
8838,Manhattan,1
8839,Brooklyn,1
8840,Queens,3
8841,Queens,6
8842,Queens,10
8844,Brooklyn,1
8845,Bronx,4
8847,Staten Island,9
8848,Manhattan,8
8849,Bronx,8
8850,Manhattan,1
8851,Bronx,9
8852,Brooklyn,9
8853,Brooklyn,11
8854,Brooklyn,3
8855,Brooklyn,11
8856,Brooklyn,5
8857,Brooklyn,9
8858,Brooklyn,1
8859,Manhattan,1
8860,Manhattan,1
8861,Brooklyn,1
8862,Bronx,1
8863,Staten Island,1
8864,Manhattan,12
8865,Staten Island,1
8866,Queens,1
8867,Queens,11
8868,Manhattan,1
8869,Queens,2
8870,Manhattan,8
8871,Manhattan,2
8872,Manhattan,12
8873,Staten Island,12
8874,Manhattan,1
8875,Queens,12
8876,Bronx,9
8877,Queens,12
8878,Manhattan,2
8879,Brooklyn,1
8880,Manhattan,8
8881,Bronx,9
8882,Manhattan,1
8883,Brooklyn,1
8884,Brooklyn,1
8885,Brooklyn,4
8886,Queens,1
8887,Queens,10
8888,Queens,1
8891,Manhattan,12
8892,Queens,8
8893,Brooklyn,1
8894,Queens,10
8895,Queens,11
8896,Manhattan,2
8897,Brooklyn,1
8898,Brooklyn,1
8899,Manhattan,7
8900,Bronx,10
8901,Manhattan,11
8902,Staten Island,1
8903,Bronx,1
8904,Brooklyn,12
8905,Brooklyn,1
8906,Brooklyn,12
8907,Brooklyn,11
8908,Queens,1
8909,Brooklyn,1
8910,Staten Island,7
8911,Brooklyn,6
8912,Bronx,11
8915,Bronx,12
8916,Brooklyn,7
8917,Queens,12
8918,Manhattan,4
8919,Queens,8
8920,Brooklyn,10
8921,Manhattan,1
8922,Queens,11
8923,Queens,9
8924,Brooklyn,8
8925,Manhattan,11
8926,Staten Island,11
8927,Queens,10
8928,Manhattan,12
8929,Manhattan,10
8930,Manhattan,2
8931,Bronx,11
8932,Manhattan,1
8933,Brooklyn,1
8934,Manhattan,4
8935,Brooklyn,1
8936,Manhattan,6
8937,Manhattan,7
8938,Brooklyn,12
8939,Manhattan,8
8940,Brooklyn,9
8941,Manhattan,1
8942,Manhattan,2
8943,Brooklyn,9
8944,Manhattan,11
8945,Queens,1
8946,Manhattan,1
8952,Queens,1
8953,Queens,10
8954,Queens,10
8955,Queens,3
8956,Manhattan,1
8957,Brooklyn,9
8958,Manhattan,1
8959,Queens,10
8960,Manhattan,1
8961,Staten Island,2
8962,Manhattan,7
8963,Staten Island,8
8964,Queens,3
8965,Manhattan,6
8966,Queens,9
8967,Manhattan,1
8969,Manhattan,1
8971,Manhattan,1
8972,Manhattan,1
8973,Queens,9
8974,Queens,9
8975,Manhattan,9
8979,Brooklyn,3
8980,Queens,9
8981,Queens,8
8982,Bronx,1
8983,Manhattan,12
8984,Brooklyn,6
8985,Queens,1
8986,Manhattan,6
8987,Manhattan,1
8988,Queens,5
8989,Brooklyn,4
8990,Manhattan,1
8991,Brooklyn,8
8992,Manhattan,3
8993,Manhattan,4
8994,Brooklyn,2
8995,Queens,3
8996,Brooklyn,3
8997,Manhattan,2
8998,Manhattan,2
8999,Manhattan,12
9000,Queens,9
9001,Manhattan,4
9002,Brooklyn,1
9003,Manhattan,7
9004,Queens,1
9005,Brooklyn,1
9006,Brooklyn,12
9007,Brooklyn,1
9008,Manhattan,12
9009,Manhattan,1
9010,Manhattan,12
9011,Queens,10
9012,Manhattan,1
9013,Manhattan,5
9014,Bronx,1
9015,Bronx,5
9016,Bronx,1
9017,Manhattan,1
9018,Brooklyn,12
9019,Bronx,11
9020,Brooklyn,12
9021,Staten Island,1
9022,Brooklyn,8
9023,Manhattan,8
9024,Brooklyn,3
9025,Queens,3
9026,Brooklyn,11
9027,Manhattan,2
9028,Brooklyn,12
9029,Queens,11
9030,Queens,2
9031,Manhattan,4
9032,Staten Island,9
9033,Brooklyn,8
9034,Bronx,12
9035,Manhattan,1
9036,Brooklyn,11
9037,Bronx,11
9038,Queens,8
9039,Brooklyn,3
9040,Bronx,5
9041,Queens,9
9042,Manhattan,3
9043,Queens,7
9044,Bronx,6
9045,Staten Island,11
9046,Queens,1
9047,Manhattan,1
9048,Queens,6
9049,Manhattan,5
9050,Brooklyn,10
9051,Queens,9
9052,Brooklyn,10
9053,Manhattan,2
9054,Queens,10
9055,Manhattan,11
9056,Bronx,9
9057,Queens,2
9058,Queens,7
9059,Manhattan,1
9060,Bronx,10
9061,Manhattan,12
9062,Queens,11
9063,Bronx,9
9064,Brooklyn,3
9065,Manhattan,11
9066,Staten Island,10
9067,Queens,11
9068,Manhattan,10
9069,Bronx,3
9070,Brooklyn,10
9071,Staten Island,1
9072,Brooklyn,11
9073,Bronx,3
9074,Bronx,1
9075,Bronx,1
9076,Manhattan,4
9077,Manhattan,4
9078,Manhattan,11
9079,Manhattan,1
9080,Manhattan,1
9081,Manhattan,12
9082,Brooklyn,6
9083,Manhattan,12
9084,Staten Island,1
9085,Brooklyn,6
9086,Bronx,8
9087,Manhattan,1
9088,Manhattan,1
9089,Bronx,11
9090,Queens,2
9091,Manhattan,5
9092,Manhattan,6
9093,Queens,1
9094,Queens,3
9095,Queens,8
9096,Bronx,9
9097,Bronx,6
9098,Bronx,8
9099,Manhattan,12
9100,Brooklyn,1
9101,Manhattan,11
9102,Manhattan,3
9103,Staten Island,7
9104,Queens,4
9105,Staten Island,1
9106,Brooklyn,2
9107,Brooklyn,1
9108,Queens,7
9109,Queens,3
9110,Bronx,2
9111,Bronx,6
9112,Manhattan,2
9113,Manhattan,11
9114,Bronx,3
9115,Bronx,9
9116,Manhattan,6
9117,Brooklyn,1
9118,Manhattan,3
9119,Manhattan,9
9120,Brooklyn,12
9121,Brooklyn,3
9122,Manhattan,1
9123,Brooklyn,1
9124,Bronx,3
9125,Manhattan,12
9126,Brooklyn,9
9127,Brooklyn,1
9128,Brooklyn,10
9129,Brooklyn,3
9130,Bronx,9
9131,Brooklyn,2
9132,Queens,10
9133,Manhattan,11
9134,Brooklyn,12
9135,Manhattan,5
9136,Queens,3
9137,Queens,3
9138,Staten Island,9
9139,Queens,3
9140,Bronx,3
9141,Queens,11
9142,Brooklyn,3
9143,Brooklyn,9
9144,Brooklyn,9
9145,Manhattan,6
9146,Manhattan,11
9147,Manhattan,6
9148,Staten Island,4
9149,Bronx,11
9150,Brooklyn,4
9151,Manhattan,3
9152,Manhattan,9
9153,Bronx,5
9154,Queens,4
9155,Brooklyn,12
9156,Brooklyn,8
9157,Brooklyn,1
9158,Brooklyn,8
9159,Manhattan,12
9160,Brooklyn,12
9161,Brooklyn,12
9162,Brooklyn,3
9163,Manhattan,9
9164,Manhattan,2
9165,Manhattan,7
9166,Manhattan,7
9167,Manhattan,9
9168,Manhattan,5
9169,Bronx,4
9170,Bronx,10
9171,Manhattan,10
9172,Bronx,3
